time,step,loss,learning_rate,accuracy
5.582868337631226,1,3.0035071,0.001,0.140625
7.414573431015015,2,3.0569067,0.001,0.109375
9.334275484085083,3,2.9733825,0.001,0.0703125
11.284305334091187,4,3.1187315,0.001,0.1015625
13.219609022140503,5,3.00747,0.001,0.15625
15.161086320877075,6,3.097431,0.001,0.109375
17.09184432029724,7,3.007916,0.001,0.1484375
19.028654098510742,8,3.0104866,0.001,0.0703125
20.944368839263916,9,3.15978,0.001,0.1328125
22.891923427581787,10,3.2208412,0.001,0.109375
24.82305145263672,11,3.020819,0.001,0.109375
26.74653720855713,12,3.021496,0.001,0.0859375
28.676118850708008,13,3.101216,0.001,0.0546875
30.627515077590942,14,3.075917,0.001,0.046875
32.565330028533936,15,3.1634903,0.001,0.0859375
34.490214824676514,16,3.2190928,0.001,0.078125
36.43410873413086,17,3.154052,0.001,0.078125
38.36863923072815,18,3.1922948,0.001,0.140625
40.289896726608276,19,3.3046489,0.001,0.109375
42.22776556015015,20,3.0048304,0.001,0.078125
44.13727641105652,21,2.9398592,0.001,0.09375
46.07357954978943,22,2.901703,0.001,0.1015625
48.001556396484375,23,3.0203652,0.001,0.1484375
49.897430419921875,24,3.096733,0.001,0.1171875
51.81579518318176,25,3.0550299,0.001,0.15625
53.74456524848938,26,3.1313329,0.001,0.0859375
55.659576654434204,27,3.0994072,0.001,0.1328125
57.58806586265564,28,3.0000918,0.001,0.1015625
59.5212082862854,29,3.1162126,0.001,0.078125
61.45564126968384,30,2.9482145,0.001,0.109375
63.38925337791443,31,3.1898322,0.001,0.09375
65.31179451942444,32,3.126025,0.001,0.1328125
67.24805879592896,33,3.194387,0.001,0.1328125
69.16148209571838,34,3.1309836,0.001,0.09375
71.09976267814636,35,3.0487812,0.001,0.125
73.02791118621826,36,3.119085,0.001,0.1328125
74.96359372138977,37,3.1394672,0.001,0.109375
76.89692735671997,38,3.112536,0.001,0.1640625
78.84499859809875,39,3.1547246,0.001,0.1328125
80.77879428863525,40,3.2139359,0.001,0.1640625
82.71294355392456,41,3.1428087,0.001,0.1328125
84.63400673866272,42,3.0863926,0.001,0.1328125
86.57159781455994,43,3.131017,0.001,0.1328125
88.51421356201172,44,2.970486,0.001,0.125
90.45623207092285,45,3.0857863,0.001,0.15625
92.38260960578918,46,3.001759,0.001,0.125
94.31773352622986,47,3.0945215,0.001,0.171875
96.24862480163574,48,2.997144,0.001,0.1328125
98.18326497077942,49,3.0427165,0.001,0.140625
100.11072540283203,50,3.003046,0.001,0.1015625
102.04564142227173,51,2.9711528,0.001,0.125
103.97447037696838,52,3.2333663,0.001,0.125
105.89885950088501,53,3.098674,0.001,0.1328125
107.83444023132324,54,3.1328588,0.001,0.15625
109.75473666191101,55,3.0164597,0.001,0.171875
111.69399619102478,56,3.2076764,0.001,0.1796875
113.62210178375244,57,3.0564446,0.001,0.0703125
115.54634046554565,58,3.027409,0.001,0.078125
117.49193787574768,59,3.0732198,0.001,0.1015625
119.42464232444763,60,3.0704837,0.001,0.1171875
121.35874152183533,61,3.0021992,0.001,0.1171875
123.2937970161438,62,3.1896863,0.001,0.15625
125.21387577056885,63,3.1387038,0.001,0.125
127.15699124336243,64,3.1214838,0.001,0.1640625
129.0793216228485,65,3.009428,0.001,0.1328125
131.01123023033142,66,3.0282538,0.001,0.1796875
132.94976091384888,67,3.142619,0.001,0.0703125
134.88141989707947,68,3.1375158,0.001,0.1015625
136.80729484558105,69,3.0460658,0.001,0.1171875
138.7627193927765,70,2.9942002,0.001,0.1015625
140.70891642570496,71,3.1889224,0.001,0.0859375
142.64886379241943,72,3.1063359,0.001,0.1484375
144.56517577171326,73,3.1466012,0.001,0.1484375
146.50095582008362,74,3.2375526,0.001,0.0859375
148.4234631061554,75,3.0608263,0.001,0.1015625
150.3514473438263,76,3.0536487,0.001,0.0390625
152.29471445083618,77,3.050557,0.001,0.140625
154.221435546875,78,3.0925536,0.001,0.1328125
156.13320016860962,79,2.8635864,0.001,0.0546875
158.07484316825867,80,3.0870004,0.001,0.1171875
160.01022911071777,81,3.1057305,0.001,0.1484375
161.91868233680725,82,3.1800969,0.001,0.0703125
163.84544825553894,83,3.146717,0.001,0.0859375
