time,step,loss,learning_rate,accuracy
4.2778825759887695,1,3.0692053,0.001,0.1015625
4.500129699707031,2,3.0165806,0.001,0.15625
4.725460767745972,3,3.0198464,0.001,0.1171875
4.956059455871582,4,2.9380536,0.001,0.109375
5.1727235317230225,5,2.9438672,0.001,0.1484375
5.385530710220337,6,3.0148501,0.001,0.125
5.59720253944397,7,2.8850045,0.001,0.109375
5.8123109340667725,8,3.0163238,0.001,0.140625
6.036502361297607,9,3.0635028,0.001,0.1171875
6.259140491485596,10,2.9220867,0.001,0.078125
6.4719884395599365,11,2.845397,0.001,0.1171875
6.682698965072632,12,2.842578,0.001,0.1015625
6.89616847038269,13,2.9179444,0.001,0.1015625
7.109207630157471,14,2.8980024,0.001,0.171875
7.318517446517944,15,2.9261494,0.001,0.1328125
7.527721881866455,16,2.6697578,0.001,0.140625
7.748838424682617,17,2.7009244,0.001,0.1328125
7.962858438491821,18,2.8504407,0.001,0.1171875
8.168906927108765,19,2.7805314,0.001,0.0546875
8.379156351089478,20,2.7606,0.001,0.078125
8.587492227554321,21,2.9520693,0.001,0.0703125
8.797171354293823,22,2.7200603,0.001,0.09375
9.014456987380981,23,2.8107662,0.001,0.125
9.225945949554443,24,2.7132864,0.001,0.125
9.441182136535645,25,2.8577783,0.001,0.078125
9.65170693397522,26,2.4901106,0.001,0.1328125
9.860043048858643,27,2.6750295,0.001,0.1328125
10.066189050674438,28,2.6445029,0.001,0.0703125
10.27402114868164,29,2.6154428,0.001,0.0859375
10.492574214935303,30,2.5771565,0.001,0.109375
10.700717687606812,31,2.6063557,0.001,0.1171875
10.912234544754028,32,2.5554419,0.001,0.078125
11.117969036102295,33,2.5194554,0.001,0.1015625
11.32631516456604,34,2.6043804,0.001,0.078125
11.537193536758423,35,2.604814,0.001,0.109375
11.741612434387207,36,2.626749,0.001,0.0859375
11.95112133026123,37,2.5247602,0.001,0.1328125
12.158413410186768,38,2.569767,0.001,0.15625
12.361524105072021,39,2.4759235,0.001,0.1015625
12.568320989608765,40,2.3433783,0.001,0.1328125
12.77964448928833,41,2.3801599,0.001,0.1171875
12.987459659576416,42,2.503992,0.001,0.15625
13.199635744094849,43,2.536913,0.001,0.1015625
13.410499811172485,44,2.434757,0.001,0.0703125
13.624212265014648,45,2.5335307,0.001,0.140625
13.829829454421997,46,2.5401793,0.001,0.1328125
14.036922693252563,47,2.3595264,0.001,0.1484375
14.243515968322754,48,2.4949424,0.001,0.1875
14.456660509109497,49,2.540965,0.001,0.1875
14.675781726837158,50,2.5190322,0.001,0.140625
14.887320518493652,51,2.4589136,0.001,0.1953125
15.095837831497192,52,2.4687433,0.001,0.1796875
15.304113626480103,53,2.4326348,0.001,0.171875
15.514477968215942,54,2.3504825,0.001,0.203125
15.722830533981323,55,2.5229032,0.001,0.2265625
15.931145668029785,56,2.3908238,0.001,0.1796875
16.140132665634155,57,2.4001818,0.001,0.1875
16.345020532608032,58,2.371536,0.001,0.09375
16.55986499786377,59,2.4296525,0.001,0.140625
16.770719289779663,60,2.3354688,0.001,0.1953125
16.980440378189087,61,2.4593635,0.001,0.1796875
17.190088748931885,62,2.337924,0.001,0.09375
17.396982192993164,63,2.429441,0.001,0.203125
17.60522770881653,64,2.366525,0.001,0.1796875
17.81668472290039,65,2.4048939,0.001,0.171875
18.02749490737915,66,2.3460999,0.001,0.2265625
18.23587918281555,67,2.328417,0.001,0.1640625
18.441653728485107,68,2.3236723,0.001,0.125
18.648524284362793,69,2.2586517,0.001,0.125
18.8650860786438,70,2.3351452,0.001,0.1328125
19.076982736587524,71,2.3480697,0.001,0.203125
19.28650665283203,72,2.2983274,0.001,0.1796875
19.499712467193604,73,2.2799585,0.001,0.1328125
19.705397605895996,74,2.3632414,0.001,0.1171875
19.91222596168518,75,2.3914783,0.001,0.1015625
20.121004819869995,76,2.4620185,0.001,0.140625
20.3374764919281,77,2.3812177,0.001,0.109375
20.54352355003357,78,2.2464914,0.001,0.078125
20.74984121322632,79,2.2944465,0.001,0.1953125
20.956488370895386,80,2.3066177,0.001,0.140625
21.162583112716675,81,2.4325628,0.001,0.109375
21.36893630027771,82,2.2557817,0.001,0.140625
21.578759908676147,83,2.339148,0.001,0.140625
21.78382682800293,84,2.372644,0.001,0.140625
21.988023042678833,85,2.3365016,0.001,0.1015625
22.19179391860962,86,2.2777514,0.001,0.109375
22.396490812301636,87,2.4881485,0.001,0.140625
22.59900975227356,88,2.3674917,0.001,0.1171875
22.80284094810486,89,2.29845,0.001,0.140625
23.007553100585938,90,2.3034987,0.001,0.1015625
23.21399712562561,91,2.209599,0.001,0.09375
23.42816972732544,92,2.24855,0.001,0.1171875
23.631284952163696,93,2.310814,0.001,0.1171875
23.84407687187195,94,2.3565483,0.001,0.109375
24.04927968978882,95,2.0185335,0.001,0.15625
24.2592134475708,96,2.2841587,0.001,0.0859375
24.471513509750366,97,2.2745352,0.001,0.09375
24.673808097839355,98,2.4272077,0.001,0.1015625
24.88027572631836,99,2.2992105,0.001,0.109375
25.08432960510254,100,2.2735143,0.001,0.125
25.289748668670654,101,2.254912,0.001,0.15625
25.49549436569214,102,2.188145,0.001,0.140625
25.702763557434082,103,2.357982,0.001,0.140625
25.90690326690674,104,2.241695,0.001,0.109375
26.114429473876953,105,2.2289653,0.001,0.09375
26.31989359855652,106,2.1235588,0.001,0.109375
26.527288913726807,107,2.2949839,0.001,0.0859375
26.733448028564453,108,2.1413846,0.001,0.1328125
26.93672275543213,109,2.3337507,0.001,0.125
27.147104263305664,110,2.1902015,0.001,0.09375
27.35473132133484,111,2.1428304,0.001,0.109375
27.556899785995483,112,2.181804,0.001,0.1484375
27.769142389297485,113,2.1251287,0.001,0.1484375
27.978503704071045,114,2.372131,0.001,0.140625
28.181416034698486,115,2.1249714,0.001,0.171875
28.388909101486206,116,2.155184,0.001,0.0859375
28.59346103668213,117,2.1655517,0.001,0.0703125
28.79723811149597,118,2.175709,0.001,0.09375
29.000795602798462,119,2.1640882,0.001,0.1015625
29.205066919326782,120,2.1588578,0.001,0.1015625
29.41634249687195,121,2.2081246,0.001,0.1328125
29.625701904296875,122,2.3307295,0.001,0.1015625
29.826823234558105,123,2.235366,0.001,0.140625
30.034814596176147,124,2.1801202,0.001,0.125
30.239686965942383,125,2.088854,0.001,0.078125
30.446977853775024,126,2.2169642,0.001,0.1328125
30.66489267349243,127,2.2663167,0.001,0.1796875
30.886767148971558,128,2.145248,0.001,0.1015625
31.091533660888672,129,2.231758,0.001,0.140625
31.294762134552002,130,2.0244856,0.001,0.109375
31.504116535186768,131,2.12778,0.001,0.1015625
31.714573621749878,132,2.1612372,0.001,0.1484375
31.930354118347168,133,2.173258,0.001,0.1640625
32.133829832077026,134,2.235523,0.001,0.1484375
32.34928917884827,135,2.212451,0.001,0.1640625
32.55420684814453,136,2.201634,0.001,0.1171875
32.76188087463379,137,2.183072,0.001,0.1015625
32.965189933776855,138,2.0779014,0.001,0.1796875
33.16833305358887,139,2.2230427,0.001,0.09375
33.3734016418457,140,2.27774,0.001,0.1328125
33.585365295410156,141,2.109208,0.001,0.140625
33.7929151058197,142,2.1593,0.001,0.140625
33.9997193813324,143,2.2529163,0.001,0.1328125
34.202884912490845,144,2.1672928,0.001,0.1953125
34.40769100189209,145,2.048699,0.001,0.125
34.61327028274536,146,2.2376676,0.001,0.1328125
34.822829246520996,147,2.12862,0.001,0.09375
35.029149532318115,148,2.0141664,0.001,0.09375
35.237120151519775,149,2.2749681,0.001,0.1640625
35.44932818412781,150,2.2728353,0.001,0.125
35.65468668937683,151,2.0709615,0.001,0.09375
35.85992646217346,152,1.9886086,0.001,0.0859375
36.064016819000244,153,2.0843549,0.001,0.1171875
36.269917249679565,154,2.0434258,0.001,0.125
36.492337226867676,155,2.3159895,0.001,0.1015625
36.69956922531128,156,2.2619417,0.001,0.078125
36.902230978012085,157,2.2138183,0.001,0.09375
37.10735726356506,158,2.1083336,0.001,0.1640625
37.31382513046265,159,2.1067767,0.001,0.109375
37.52030277252197,160,2.3391776,0.001,0.1328125
37.72354984283447,161,2.0318017,0.001,0.125
37.932464599609375,162,2.0038037,0.001,0.125
38.1345317363739,163,2.1291943,0.001,0.1171875
38.3421049118042,164,2.1232753,0.001,0.09375
38.548115730285645,165,1.9772782,0.001,0.1328125
38.752021074295044,166,1.9784555,0.001,0.1484375
38.96095633506775,167,2.056957,0.001,0.109375
39.167484998703,168,2.075304,0.001,0.1171875
39.37277841567993,169,2.1421657,0.001,0.0859375
39.57685661315918,170,1.9227412,0.001,0.1015625
39.78239130973816,171,2.1037297,0.001,0.078125
39.99221062660217,172,2.2232828,0.001,0.109375
40.21047759056091,173,1.9536788,0.001,0.1640625
40.41607427597046,174,1.9427882,0.001,0.0859375
40.622517585754395,175,2.0150013,0.001,0.109375
40.82873582839966,176,2.0695705,0.001,0.1484375
41.03865599632263,177,2.3512325,0.001,0.1484375
41.25036597251892,178,2.10442,0.001,0.1484375
41.45755362510681,179,2.0105748,0.001,0.1328125
41.66945552825928,180,2.0907955,0.001,0.109375
41.872246742248535,181,2.1367202,0.001,0.171875
42.074918031692505,182,2.2493362,0.001,0.1484375
42.280134201049805,183,2.1944594,0.001,0.0703125
42.48741054534912,184,1.975873,0.001,0.1875
42.69626021385193,185,1.945081,0.001,0.125
42.902952909469604,186,1.9847188,0.001,0.140625
43.107123374938965,187,2.005495,0.001,0.125
43.314064025878906,188,1.9553746,0.001,0.1328125
43.51855778694153,189,2.0497942,0.001,0.1328125
43.72315216064453,190,2.1052885,0.001,0.140625
43.93021535873413,191,2.1117032,0.001,0.1484375
44.13850688934326,192,2.0697517,0.001,0.171875
44.36864161491394,193,1.8629322,0.001,0.1484375
44.57884693145752,194,2.176899,0.001,0.1171875
44.784751415252686,195,1.8885174,0.001,0.0703125
44.988786697387695,196,2.0490537,0.001,0.109375
45.19422674179077,197,1.9565787,0.001,0.1875
45.398311614990234,198,2.103528,0.001,0.140625
45.6174418926239,199,2.165584,0.001,0.1484375
45.84383273124695,200,1.9343841,0.001,0.1328125
46.052940368652344,201,2.0071907,0.001,0.140625
46.25746560096741,202,1.9376693,0.001,0.1484375
46.46558952331543,203,2.0058038,0.001,0.109375
46.67253494262695,204,2.0212731,0.001,0.15625
46.88782262802124,205,1.9988375,0.001,0.1875
47.10427260398865,206,1.9346771,0.001,0.140625
47.312901735305786,207,1.90253,0.001,0.1796875
47.51640033721924,208,1.9506307,0.001,0.140625
47.72391605377197,209,2.0239015,0.001,0.1015625
