time,step,rank,num_batches,compute_time,compute_time_master
154.19499254226685,16,1,16,5.628505229949951,5.189702272415161
154.28937339782715,16,2,16,5.644146919250488,5.284083127975464
154.372944355011,16,4,16,5.730337381362915,5.367654085159302
154.46549892425537,16,8,16,5.612996816635132,5.4602086544036865
154.55934119224548,16,10,16,5.965764760971069,5.554050922393799
154.8844645023346,16,5,16,6.292398452758789,5.87917423248291
154.9577214717865,16,3,16,6.327641725540161,5.9524312019348145
155.54808402061462,16,9,16,6.920361042022705,6.5427937507629395
156.15592432022095,16,7,16,7.579569339752197,7.150634050369263
156.3503646850586,16,6,16,7.773103952407837,7.345074415206909
162.30501437187195,17,1,16,5.604167938232422,5.170915365219116
162.40355229377747,17,7,16,5.634774446487427,5.269453287124634
162.50362634658813,17,8,16,5.625065803527832,5.369527339935303
162.58212542533875,17,10,16,5.6237123012542725,5.448026418685913
162.70077562332153,17,2,16,5.970756769180298,5.566676616668701
164.1195273399353,17,4,16,7.421315908432007,6.985428333282471
164.19843816757202,17,6,16,7.484437704086304,7.0643391609191895
167.3661618232727,17,3,16,10.67328929901123,10.232062816619873
167.60452580451965,17,5,16,10.904853105545044,10.470426797866821
168.18996477127075,17,9,16,11.453230381011963,11.05586576461792
174.14645743370056,18,7,16,5.59807276725769,5.173371315002441
174.22858095169067,18,10,16,5.6376893520355225,5.255494832992554
174.3242335319519,18,2,16,5.6044604778289795,5.351147413253784
174.40378499031067,18,3,16,5.708295106887817,5.430698871612549
174.48051238059998,18,6,16,5.845048189163208,5.5074262619018555
174.64470791816711,18,1,16,5.8988037109375,5.671621799468994
175.1593713760376,18,9,16,6.577057838439941,6.1862852573394775
175.29546642303467,18,5,16,6.734169006347656,6.322380304336548
176.3740119934082,18,4,16,7.827094554901123,7.400925874710083
178.7814290523529,18,8,16,10.224762678146362,9.808342933654785
184.71864938735962,19,1,16,5.605068922042847,5.166090965270996
184.79311108589172,19,3,16,5.633948087692261,5.240552663803101
184.86881232261658,19,6,16,5.622227668762207,5.316253900527954
184.93943333625793,19,10,16,5.597424268722534,5.3868749141693115
185.0180902481079,19,4,16,5.8077006340026855,5.465531826019287
185.10958886146545,19,2,16,5.942854642868042,5.557030439376831
185.37735557556152,19,5,16,6.254765510559082,5.8247971534729
185.73768544197083,19,9,16,6.580521821975708,6.185127019882202
187.13767409324646,19,8,16,7.984448671340942,7.585115671157837
188.96964859962463,19,7,16,9.833255529403687,9.41709017753601
194.99879908561707,20,1,16,5.608611583709717,5.1657586097717285
195.09033036231995,20,8,16,5.620206117630005,5.257289886474609
195.18461775779724,20,2,16,5.72026801109314,5.351577281951904
195.27239298820496,20,7,16,5.709410667419434,5.439352512359619
195.3462097644806,20,10,16,5.775763034820557,5.513169288635254
195.42047810554504,20,3,16,5.999714136123657,5.587437629699707
195.82958436012268,20,5,16,6.427772283554077,5.996543884277344
197.54106378555298,20,4,16,8.142674207687378,7.708023309707642
200.56243133544922,20,9,16,11.122427225112915,10.729390859603882
200.65563583374023,20,6,16,11.138871908187866,10.822595357894897
206.6669352054596,21,3,16,5.638059616088867,5.193557024002075
206.76455330848694,21,2,16,5.64655613899231,5.291175127029419
206.84899067878723,21,6,16,5.636914968490601,5.375612497329712
206.9460301399231,21,8,16,5.700103282928467,5.472651958465576
207.018239736557,21,10,16,5.8844780921936035,5.544861555099487
207.12064838409424,21,4,16,6.0727574825286865,5.647270202636719
207.34870886802673,21,5,16,6.312948942184448,5.875330686569214
207.77168202400208,21,9,16,6.697441577911377,6.298303842544556
208.38607549667358,21,1,16,7.345450162887573,6.9126973152160645
208.8007354736328,21,7,16,7.754567384719849,7.327357292175293
214.75855231285095,22,7,16,5.588383674621582,5.165752172470093
214.85214495658875,22,2,16,5.647738456726074,5.259344816207886
214.94863772392273,22,8,16,5.623530149459839,5.35583758354187
215.06032013893127,22,1,16,5.902874708175659,5.467519998550415
215.3138394355774,22,3,16,6.169943809509277,5.721039295196533
215.49228620529175,22,5,16,6.332164287567139,5.899486064910889
215.77703475952148,22,9,16,6.581608533859253,6.184234619140625
219.36495447158813,22,6,16,10.207545042037964,9.772154331207275
219.65102314949036,22,10,16,10.4966881275177,10.058223009109497
220.25951647758484,22,4,16,11.102662563323975,10.66671633720398
226.26033854484558,23,8,16,5.6121110916137695,5.192770957946777
226.33612251281738,23,3,16,5.645615816116333,5.268554925918579
226.40959525108337,23,6,16,5.716784477233887,5.34202766418457
226.49705171585083,23,1,16,5.794213056564331,5.429484128952026
226.96021795272827,23,5,16,6.325653791427612,5.892650365829468
227.25091528892517,23,4,16,6.606247186660767,6.183347702026367
228.4708914756775,23,2,16,7.826807022094727,7.4033238887786865
228.6304371356964,23,7,16,7.991747617721558,7.562869548797607
228.70202922821045,23,10,16,8.019670963287354,7.6344616413116455
231.72307753562927,23,9,16,11.061047315597534,10.655509948730469
237.6541712284088,24,10,16,5.604699373245239,5.169187307357788
237.74181413650513,24,1,16,5.6289002895355225,5.256830215454102
237.83702635765076,24,2,16,5.712345123291016,5.3520424365997314
237.990327835083,24,8,16,5.918879985809326,5.505343914031982
238.13251996040344,24,4,16,6.0842602252960205,5.647536039352417
238.28290939331055,24,7,16,6.227082967758179,5.7979254722595215
239.93673038482666,24,6,16,7.8914475440979,7.451746463775635
242.77434492111206,24,3,16,10.730491638183594,10.289361000061035
243.39855766296387,24,5,16,11.338724613189697,10.913573741912842
243.5609347820282,24,9,16,11.46915864944458,11.075950860977173
249.51055598258972,25,1,16,5.615009546279907,5.181496858596802
249.58378624916077,25,3,16,5.671698093414307,5.254727125167847
249.67711853981018,25,7,16,5.654707670211792,5.348059415817261
249.7706024646759,25,8,16,5.617081880569458,5.441543340682983
249.8441994190216,25,10,16,5.634266376495361,5.5151402950286865
250.06358528137207,25,6,16,6.150806665420532,5.73452615737915
250.2709925174713,25,5,16,6.377334117889404,5.9419333934783936
250.55958199501038,25,9,16,6.625971794128418,6.230522871017456
251.27844786643982,25,2,16,7.375850200653076,6.949388742446899
254.42281532287598,25,4,16,10.527025938034058,10.093756198883057
260.41593503952026,26,10,16,5.646840810775757,5.206124782562256
260.4913125038147,26,3,16,5.7277610301971436,5.2815022468566895
260.82827138900757,26,2,16,6.047739744186401,5.6184611320495605
260.92144203186035,26,8,16,6.115175724029541,5.711631774902344
261.01104521751404,26,1,16,6.206832408905029,5.80123496055603
261.22198724746704,26,5,16,6.445849418640137,6.012176990509033
262.23123478889465,26,4,16,7.402334451675415,7.0214245319366455
262.4828567504883,26,7,16,7.701753616333008,7.273046493530273
263.0122711658478,26,9,16,8.208181381225586,7.8024609088897705
265.15181732177734,26,6,16,10.370335340499878,9.942007064819336
271.10481119155884,27,8,16,5.5996809005737305,5.171304702758789
271.18160009384155,27,6,16,5.615132808685303,5.248093605041504
271.2684144973755,27,7,16,5.623263359069824,5.3349080085754395
271.5417511463165,27,10,16,6.043919563293457,5.6082446575164795
271.64413475990295,27,4,16,6.100368976593018,5.710628271102905
272.0714476108551,27,5,16,6.5675976276397705,6.137941122055054
272.249338388443,27,9,16,6.714087963104248,6.315831899642944
272.9416346549988,27,1,16,7.443113565444946,7.0081281661987305
273.3203830718994,27,3,16,7.837636232376099,7.386876583099365
276.38970923423767,27,2,16,10.873991966247559,10.456202745437622
282.3440718650818,28,7,16,5.5857179164886475,5.151562929153442
282.4315764904022,28,4,16,5.673094272613525,5.239067554473877
282.5088219642639,28,10,16,5.664056301116943,5.316313028335571
283.16063380241394,28,5,16,6.399434328079224,5.968124866485596
283.35214471817017,28,6,16,6.60188364982605,6.159635782241821
283.48963046073914,28,8,16,6.719371318817139,6.297121524810791
284.2776834964752,28,2,16,7.510918378829956,7.085174560546875
284.44049406051636,28,3,16,7.6925764083862305,7.247985124588013
284.524964094162,28,1,16,7.7486960887908936,7.332455158233643
284.63690090179443,28,9,16,7.8182525634765625,7.444391965866089
290.61187410354614,29,1,16,5.610579967498779,5.180365324020386
290.6910049915314,29,6,16,5.63047194480896,5.259496212005615
290.77969098091125,29,7,16,5.615747690200806,5.348182201385498
290.8720552921295,29,8,16,5.8451087474823,5.44054651260376
291.5523478984833,29,4,16,6.546438217163086,6.1208391189575195
291.63866090774536,29,5,16,6.618405342102051,6.2071521282196045
292.4848937988281,29,3,16,7.4895243644714355,7.053385019302368
292.5660147666931,29,10,16,7.499141693115234,7.134505987167358
292.71061515808105,29,2,16,7.666962146759033,7.279106378555298
296.84638714790344,29,9,16,11.810692548751831,11.414878368377686
302.79195833206177,30,6,16,5.582807540893555,5.150232553482056
302.87971019744873,30,1,16,5.613696098327637,5.2379844188690186
302.9651463031769,30,4,16,5.68411111831665,5.323420524597168
303.04924273490906,30,7,16,5.641435623168945,5.407516956329346
303.14111399650574,30,8,16,5.616660833358765,5.499388217926025
303.21492767333984,30,10,16,5.607125520706177,5.573201894760132
303.28950238227844,30,3,16,5.778401136398315,5.6477766036987305
303.58971667289734,30,5,16,6.36481785774231,5.947990894317627
303.81181812286377,30,9,16,6.547942638397217,6.170092344284058
305.0705361366272,30,2,16,7.8437488079071045,7.428810358047485
311.05430245399475,31,3,16,5.621340274810791,5.1859211921691895
311.1436972618103,31,7,16,5.681569337844849,5.275315999984741
311.24215626716614,31,8,16,5.637319326400757,5.373775005340576
311.3335201740265,31,1,16,5.656633138656616,5.465138912200928
311.4274973869324,31,4,16,5.706189393997192,5.5591161251068115
311.77978348731995,31,5,16,6.345979452133179,5.911402225494385
312.3454144001007,31,9,16,6.8796844482421875,6.4770331382751465
313.08936953544617,31,6,16,7.663499593734741,7.2209882736206055
313.5996878147125,31,2,16,8.154387474060059,7.731306552886963
316.42175698280334,31,10,16,10.990280389785767,10.553375720977783
322.3983643054962,32,8,16,5.601029872894287,5.179301977157593
322.47106552124023,32,6,16,5.6447670459747314,5.252003192901611
322.5538454055786,32,7,16,5.630337476730347,5.33478307723999
322.6399281024933,32,1,16,5.615388870239258,5.420865774154663
322.71627020835876,32,3,16,5.6671974658966064,5.497207880020142
322.7967119216919,32,4,16,5.970355033874512,5.5776495933532715
323.114296913147,32,2,16,6.320753335952759,5.89523458480835
323.4303045272827,32,9,16,6.608245849609375,6.211242198944092
323.51082706451416,32,5,16,6.695583343505859,6.291764736175537
327.60292053222656,32,10,16,10.804144859313965,10.38385820388794
333.6014220714569,33,1,16,5.600613117218018,5.158003568649292
333.6947271823883,33,8,16,5.605992555618286,5.2513086795806885
333.7768807411194,33,10,16,5.6384665966033936,5.333462238311768
333.8757600784302,33,2,16,5.834652900695801,5.432341575622559
333.948477268219,33,3,16,5.625251293182373,5.505058765411377
334.04018354415894,33,4,16,5.645785093307495,5.596765041351318
334.34736466407776,33,5,16,6.340194940567017,5.903946161270142
335.3068633079529,33,7,16,7.304646253585815,6.863444805145264
336.281836271286,33,6,16,8.287419557571411,7.8384177684783936
336.5571014881134,33,9,16,8.521039724349976,8.113682985305786
342.5145056247711,34,7,16,5.600531816482544,5.170976638793945
342.5907266139984,34,6,16,5.6239728927612305,5.24719762802124
342.6836154460907,34,8,16,5.637286424636841,5.340086460113525
342.7598032951355,34,10,16,5.777170896530151,5.416274309158325
342.84568524360657,34,1,16,5.654159784317017,5.5021562576293945
342.92026376724243,34,3,16,5.658421754837036,5.576734781265259
342.99873995780945,34,4,16,5.6638267040252686,5.655210971832275
343.27977561950684,34,5,16,6.361754417419434,5.936246633529663
343.57407093048096,34,9,16,6.6297712326049805,6.230541944503784
345.0329246520996,34,2,16,8.096967697143555,7.6893956661224365
350.99687004089355,35,6,16,5.613685131072998,5.17491340637207
351.0723662376404,35,3,16,5.658799409866333,5.2504096031188965
351.1537284851074,35,4,16,5.681169033050537,5.3317718505859375
351.2506682872772,35,2,16,5.791918754577637,5.428711652755737
351.38471484184265,35,1,16,6.006695032119751,5.562758207321167
351.75049662590027,35,5,16,6.373119831085205,5.928539991378784
353.02880930900574,35,7,16,7.645735502243042,7.206852674484253
353.8250560760498,35,9,16,8.421006202697754,8.00309944152832
356.05696988105774,35,10,16,10.68070101737976,10.235013246536255
356.14974999427795,35,8,16,10.750923871994019,10.32779335975647
362.06081771850586,36,6,16,5.591548681259155,5.140889406204224
362.38250398635864,36,4,16,5.909942865371704,5.462575674057007
362.4677608013153,36,1,16,5.9755730628967285,5.547832489013672
362.61847710609436,36,7,16,6.138410806655884,5.698548793792725
363.21416568756104,36,5,16,6.732070207595825,6.294237375259399
363.45030450820923,36,9,16,6.944071292877197,6.530376195907593
363.82780623435974,36,3,16,7.360555171966553,6.9078779220581055
364.0141987800598,36,8,16,7.530538558959961,7.094270467758179
364.11810541152954,36,2,16,7.635978698730469,7.198177099227905
367.8414959907532,36,10,16,11.36401653289795,10.921567678451538
373.85695791244507,37,3,16,5.661309719085693,5.222541570663452
374.0699236392975,37,7,16,5.866409540176392,5.435507297515869
374.197589635849,37,1,16,5.877793073654175,5.563173294067383
374.2681670188904,37,10,16,5.929741621017456,5.633750677108765
374.42380142211914,37,4,16,6.203974485397339,5.789385080337524
375.7662363052368,37,6,16,7.568530797958374,7.1318199634552
376.25926637649536,37,9,16,8.024003028869629,7.624850034713745
376.35323691368103,37,5,16,8.149896621704102,7.718820571899414
377.7895939350128,37,8,16,9.574389696121216,9.155177593231201
379.5252752304077,37,2,16,11.317738771438599,10.890858888626099
385.5209584236145,38,1,16,5.620954751968384,5.194944143295288
385.5995066165924,38,3,16,5.6603991985321045,5.273492336273193
385.6815927028656,38,4,16,5.733786106109619,5.355578422546387
385.7556822299957,38,6,16,5.803959131240845,5.429667949676514
385.84109449386597,38,7,16,5.631908178329468,5.515080213546753
385.9173002243042,38,10,16,5.647991180419922,5.591285943984985
386.05552530288696,38,2,16,5.807506322860718,5.729511022567749
386.5433044433594,38,9,16,6.620006561279297,6.217290163040161
390.42819690704346,38,8,16,10.521806716918945,10.102182626724243
391.1903586387634,38,5,16,11.295730829238892,10.864344358444214
397.1589059829712,39,6,16,5.6059699058532715,5.176429748535156
397.2501902580261,39,7,16,5.620970249176025,5.267714023590088
397.3512191772461,39,8,16,5.727873086929321,5.368742942810059
397.43895959854126,39,1,16,5.625723123550415,5.456483364105225
397.54248309135437,39,2,16,5.97953724861145,5.560006856918335
397.6185872554779,39,3,16,6.042464971542358,5.63611102104187
398.1250500679016,39,4,16,6.570008039474487,6.142573833465576
398.2564764022827,39,9,16,6.617049932479858,6.27400016784668
398.3630952835083,39,5,16,6.743262767791748,6.380619049072266
398.4369270801544,39,10,16,6.786665678024292,6.454450845718384
404.68578362464905,40,10,16,5.916608095169067,5.484270334243774
404.761225938797,40,3,16,5.989746332168579,5.559712648391724
405.677476644516,40,9,16,6.873784065246582,6.475963354110718
406.4705057144165,40,7,16,7.701262950897217,7.2689924240112305
406.7047770023346,40,8,16,7.916356086730957,7.503263711929321
406.89117884635925,40,6,16,8.131501913070679,7.6896655559539795
407.53953075408936,40,5,16,8.758623600006104,8.338017463684082
409.5418245792389,40,2,16,10.751444578170776,10.340311288833618
409.7683711051941,40,4,16,10.997209310531616,10.566857814788818
409.86281991004944,40,1,16,11.089170932769775,10.661306619644165
415.8314542770386,41,6,16,5.6050591468811035,5.18207573890686
415.91843819618225,41,4,16,5.662791967391968,5.269059658050537
415.9963777065277,41,10,16,5.603693008422852,5.346999168395996
416.08144998550415,41,1,16,5.701740264892578,5.4320714473724365
416.1752293109894,41,2,16,5.761162757873535,5.525850772857666
416.2485535144806,41,3,16,5.642257213592529,5.599174976348877
416.3437466621399,41,8,16,5.9566099643707275,5.694368124008179
416.9243731498718,41,9,16,6.63013482093811,6.274994611740112
417.7621519565582,41,7,16,7.521423101425171,7.112773418426514
419.0178482532501,41,5,16,8.767231464385986,8.368469715118408
424.9759747982025,42,1,16,5.61902928352356,5.192849159240723
425.06077694892883,42,3,16,5.648335933685303,5.277651309967041
425.1615114212036,42,7,16,5.63214111328125,5.378385782241821
425.28104996681213,42,8,16,5.7544190883636475,5.497924327850342
425.3973219394684,42,2,16,5.788722276687622,5.614196300506592
425.48795104026794,42,6,16,6.132967710494995,5.704825401306152
425.7479319572449,42,5,16,6.38518500328064,5.964806318283081
426.46644949913025,42,10,16,7.113564729690552,6.683323860168457
429.762597322464,42,4,16,10.40697979927063,9.979471683502197
430.9418969154358,42,9,16,11.556423664093018,11.158771276473999
436.8966097831726,43,1,16,5.589029788970947,5.154116153717041
436.9915177822113,43,8,16,5.619981527328491,5.249024152755737
437.08299493789673,43,4,16,5.689350128173828,5.340501308441162
437.1734890937805,43,7,16,5.771481513977051,5.430995464324951
437.3966886997223,43,2,16,6.084160089492798,5.654195070266724
437.91498279571533,43,9,16,6.565674304962158,6.172489166259766
438.00378799438477,43,10,16,6.698348522186279,6.261294364929199
439.0649449825287,43,6,16,7.761918306350708,7.32245135307312
439.13924860954285,43,3,16,7.771450757980347,7.39675498008728
442.49326491355896,43,5,16,11.185278415679932,10.750771284103394
448.4360737800598,44,1,16,5.583317756652832,5.1573708057403564
448.57932305336,44,2,16,5.72533392906189,5.300620079040527
448.848908662796,44,8,16,5.964310646057129,5.5702056884765625
449.2696211338043,44,5,16,6.408465147018433,5.990918159484863
449.43354296684265,44,4,16,6.591073989868164,6.154839992523193
450.4790277481079,44,6,16,7.630588054656982,7.200324773788452
450.5781364440918,44,10,16,7.735445499420166,7.299433469772339
450.8520894050598,44,7,16,7.998762845993042,7.5733864307403564
451.07560110092163,44,9,16,8.171277046203613,7.796898126602173
453.6814386844635,44,3,16,10.844421625137329,10.402735710144043
459.6673014163971,45,7,16,5.639971017837524,5.196551322937012
459.7517433166504,45,4,16,5.657252073287964,5.280993223190308
459.85247921943665,45,8,16,5.740169048309326,5.3817291259765625
459.9281556606293,45,10,16,5.640286922454834,5.4574055671691895
460.0062110424042,45,6,16,5.883993864059448,5.535460948944092
460.2324073314667,45,3,16,6.217660903930664,5.761657238006592
461.50655221939087,45,1,16,7.479000568389893,7.035802125930786
461.843980550766,45,2,16,7.769590854644775,7.373230457305908
462.21511125564575,45,5,16,8.170334577560425,7.744361162185669
462.8284730911255,45,9,16,8.764124393463135,8.357722997665405
468.76358699798584,46,6,16,5.573143720626831,5.13929295539856
468.85057044029236,46,7,16,5.589870452880859,5.226276397705078
468.9241261482239,46,3,16,5.648041725158691,5.299832105636597
469.0546567440033,46,4,16,5.650798559188843,5.430362701416016
469.3024368286133,46,1,16,6.109658718109131,5.678142786026001
469.40045070648193,46,2,16,6.163865566253662,5.776156663894653
469.5805187225342,46,5,16,6.383262872695923,5.956224679946899
469.674352645874,46,8,16,6.422893285751343,6.050058603286743
469.92383074760437,46,9,16,6.69786524772644,6.29953670501709
470.2124729156494,46,10,16,7.024559497833252,6.588178873062134
476.14941334724426,47,7,16,5.575831174850464,5.145198106765747
