time,step,learning_rate,loss,accuracy
5652.668509960175,543,0.0006648325,0.5077889,0.6
5663.452721357346,544,0.0006648325,0.6142698,0.63
5671.567274093628,545,0.0006648325,0.84584546,0.66
5683.488699913025,546,0.0006648325,0.74071324,0.61
5696.162304639816,547,0.0006648325,0.659529,0.68
5705.068464279175,548,0.0006648325,0.49153876,0.58
5717.074232578278,549,0.0006648325,0.36148074,0.64
5730.083545207977,550,0.0006648325,0.27691966,0.63
5741.016633987427,551,0.0006382392,0.5000139,0.63
5752.311507940292,552,0.0006382392,0.98631275,0.64
5763.635047197342,553,0.0006382392,0.4619303,0.61
5771.751540660858,554,0.0006382392,0.35575742,0.61
5782.598264217377,555,0.0006382392,0.6641129,0.6
5793.384911060333,556,0.0006382392,0.7443542,0.65
5801.982435464859,557,0.0006382392,0.45019555,0.63
5814.532838582993,558,0.0006382392,0.45691812,0.59
5822.713100671768,559,0.0006382392,0.55297816,0.61
5831.8301730155945,560,0.0006382392,0.61398613,0.55
5841.6283938884735,561,0.0006382392,0.76483047,0.69
5851.228786945343,562,0.0006382392,1.010479,0.6
5860.883708000183,563,0.0006382392,0.5899269,0.69
5873.31729054451,564,0.0006382392,0.7316102,0.6
5884.794591426849,565,0.0006382392,0.39688385,0.59
5893.113016366959,566,0.0006382392,0.3249956,0.63
5900.56232213974,567,0.0006382392,0.41129735,0.61
5912.6305809021,568,0.0006382392,0.65954435,0.65
5922.206248283386,569,0.0006382392,0.38819858,0.61
5933.428266525269,570,0.0006382392,0.6584934,0.59
5944.442811965942,571,0.0006382392,0.832101,0.64
5951.882234811783,572,0.0006382392,0.74860644,0.63
5962.912906885147,573,0.0006382392,0.34553528,0.53
5975.136461734772,574,0.0006382392,0.82671154,0.64
5986.277372837067,575,0.0006382392,0.6815597,0.61
5995.454874277115,576,0.0006382392,0.17249894,0.62
6006.085067510605,577,0.0006382392,0.49418432,0.63
6017.878938436508,578,0.0006382392,0.6639262,0.63
6030.304358482361,579,0.0006382392,0.3849762,0.59
6038.384592056274,580,0.0006382392,0.792657,0.6
6048.931386709213,581,0.0006382392,0.6249573,0.66
6058.671609401703,582,0.0006382392,0.49361163,0.65
6069.848337888718,583,0.0006382392,0.1856146,0.72
6081.16868853569,584,0.0006382392,0.49100363,0.62
6091.986092567444,585,0.0006382392,0.5717543,0.64
6103.309057474136,586,0.0006382392,0.56494415,0.61
6115.415237188339,587,0.0006382392,0.56361276,0.68
6123.38748383522,588,0.0006382392,0.23957404,0.6
6134.225021839142,589,0.0006382392,0.12077253,0.65
6145.428891420364,590,0.0006382392,0.46969432,0.63
6156.548863649368,591,0.0006382392,0.2922936,0.71
6167.755803346634,592,0.0006382392,0.6902585,0.63
6178.805787324905,593,0.0006382392,0.29143068,0.63
6190.104758739471,594,0.0006382392,0.4327133,0.64
6202.052520513535,595,0.0006382392,0.3997052,0.64
6212.657160520554,596,0.0006382392,0.39233977,0.66
6221.487543344498,597,0.0006382392,0.37771946,0.62
6230.332901716232,598,0.0006382392,0.12503892,0.62
6241.512633562088,599,0.0006382392,0.48295286,0.6
6253.746883630753,600,0.0006382392,0.4877101,0.6
6264.467757225037,601,0.0006127096,0.3454556,0.69
6273.949284553528,602,0.0006127096,0.20609534,0.67
6284.7198622226715,603,0.0006127096,0.516495,0.67
6295.38750743866,604,0.0006127096,0.19187982,0.69
6306.1941792964935,605,0.0006127096,0.30180454,0.59
6314.608160972595,606,0.0006127096,0.702718,0.65
6322.4802532196045,607,0.0006127096,0.43317533,0.54
6331.243593215942,608,0.0006127096,0.26949698,0.61
6342.296643257141,609,0.0006127096,0.50572324,0.63
6352.865112066269,610,0.0006127096,0.90927786,0.6
6362.5436091423035,611,0.0006127096,0.6705402,0.59
6373.1332993507385,612,0.0006127096,0.40046436,0.58
6384.448363780975,613,0.0006127096,0.68704516,0.68
6395.56130027771,614,0.0006127096,0.16784337,0.63
6404.842150449753,615,0.0006127096,0.45574826,0.69
6412.670682430267,616,0.0006127096,0.26448187,0.65
6420.908426761627,617,0.0006127096,0.14295325,0.69
6428.705255031586,618,0.0006127096,0.3373037,0.63
6440.710623025894,619,0.0006127096,0.23159662,0.72
6451.5026161670685,620,0.0006127096,0.332354,0.61
6462.197960853577,621,0.0006127096,0.21325162,0.69
6473.28488111496,622,0.0006127096,0.12820905,0.68
6481.506489038467,623,0.0006127096,0.43279374,0.63
6492.779624938965,624,0.0006127096,0.1386697,0.64
6505.649859666824,625,0.0006127096,0.41182673,0.61
6518.7243666648865,626,0.0006127096,1.0879661,0.57
6529.365327119827,627,0.0006127096,0.7157558,0.57
6540.695991754532,628,0.0006127096,0.52558225,0.66
6548.787251472473,629,0.0006127096,0.5217312,0.65
6561.534119844437,630,0.0006127096,0.22398454,0.66
6572.9155259132385,631,0.0006127096,0.39318177,0.68
6581.686631202698,632,0.0006127096,0.561123,0.63
6590.170345544815,633,0.0006127096,0.27467844,0.68
6601.441858291626,634,0.0006127096,0.36351132,0.66
6612.69908452034,635,0.0006127096,0.1342552,0.69
6623.696260929108,636,0.0006127096,0.57077575,0.69
6633.5634071826935,637,0.0006127096,0.14798564,0.64
6644.700809717178,638,0.0006127096,0.30287877,0.73
6653.01772236824,639,0.0006127096,0.27098906,0.63
6663.6544642448425,640,0.0006127096,0.33175957,0.71
6672.5345957279205,641,0.0006127096,0.3239869,0.58
6681.573063135147,642,0.0006127096,0.23053789,0.67
6690.562055110931,643,0.0006127096,0.40787965,0.61
6698.408679485321,644,0.0006127096,0.5288808,0.68
6708.981795787811,645,0.0006127096,0.13250315,0.6
6720.8465712070465,646,0.0006127096,0.5397064,0.65
6732.656846046448,647,0.0006127096,0.08286711,0.6
6740.7377943992615,648,0.0006127096,0.3163795,0.59
6750.042556762695,649,0.0006127096,0.7915709,0.58
6761.5659255981445,650,0.0006127096,0.7532627,0.61
6772.726708889008,651,0.0005882012,0.45372266,0.65
6781.269412279129,652,0.0005882012,0.2968516,0.64
6789.567728757858,653,0.0005882012,0.24414425,0.67
6801.7562708854675,654,0.0005882012,0.2878353,0.69
6813.763170003891,655,0.0005882012,0.50374323,0.63
6825.144621133804,656,0.0005882012,0.34986115,0.65
6837.3758907318115,657,0.0005882012,0.07976587,0.67
6848.240301847458,658,0.0005882012,0.1827057,0.65
6859.566713809967,659,0.0005882012,0.2032367,0.66
6870.638170957565,660,0.0005882012,0.055540092,0.7
6879.871980190277,661,0.0005882012,0.2784037,0.58
6891.072776079178,662,0.0005882012,0.4280106,0.66
6902.275753974915,663,0.0005882012,0.44848657,0.6
6911.47523355484,664,0.0005882012,0.29559395,0.66
6922.370629310608,665,0.0005882012,0.2818574,0.57
6934.733196973801,666,0.0005882012,0.1531191,0.56
6944.032055616379,667,0.0005882012,0.27220094,0.61
6955.114568471909,668,0.0005882012,0.59532845,0.64
6967.835245609283,669,0.0005882012,0.15420045,0.63
6979.941382884979,670,0.0005882012,0.060441595,0.62
6992.447762966156,671,0.0005882012,0.17999521,0.67
7000.894407749176,672,0.0005882012,0.08441146,0.62
7011.966840267181,673,0.0005882012,0.162955,0.65
7020.019551515579,674,0.0005882012,0.09292562,0.64
7030.382507801056,675,0.0005882012,0.10248451,0.68
7042.597178220749,676,0.0005882012,0.113007404,0.66
7053.152382612228,677,0.0005882012,0.05822902,0.67
7065.3122272491455,678,0.0005882012,0.07713581,0.67
7076.393332242966,679,0.0005882012,0.13273996,0.63
7086.907348394394,680,0.0005882012,0.15843943,0.63
7097.595072746277,681,0.0005882012,0.514913,0.65
7105.114183425903,682,0.0005882012,0.44834882,0.66
7116.4272611141205,683,0.0005882012,0.036673322,0.65
7125.874573469162,684,0.0005882012,0.31697515,0.6
7134.177347898483,685,0.0005882012,0.08455099,0.63
7142.893972396851,686,0.0005882012,0.40098053,0.57
7152.09593296051,687,0.0005882012,0.6295069,0.59
7163.4079122543335,688,0.0005882012,1.1623486,0.54
7176.092236042023,689,0.0005882012,0.38858756,0.64
7188.442435026169,690,0.0005882012,0.22468656,0.63
7200.638890028,691,0.0005882012,0.23627764,0.68
7211.389828443527,692,0.0005882012,0.2169564,0.63
7222.67546081543,693,0.0005882012,0.023945335,0.65
7231.296873092651,694,0.0005882012,0.04361225,0.67
7239.4829568862915,695,0.0005882012,0.13431793,0.67
7251.814140319824,696,0.0005882012,0.115947045,0.64
7263.090816497803,697,0.0005882012,0.028650621,0.65
7273.720559597015,698,0.0005882012,0.037401464,0.62
7284.859613656998,699,0.0005882012,0.31766284,0.66
7297.633315324783,700,0.0005882012,0.040647067,0.65
7309.450879573822,701,0.00056467316,0.15928583,0.66
7318.580938339233,702,0.00056467316,0.13793175,0.61
7329.870895624161,703,0.00056467316,0.1203631,0.66
7339.485452413559,704,0.00056467316,0.056618296,0.61
7347.484339952469,705,0.00056467316,0.07069509,0.7
7356.838057518005,706,0.00056467316,0.007932628,0.57
7364.875988483429,707,0.00056467316,0.5159503,0.65
7373.728911161423,708,0.00056467316,0.5219807,0.62
7385.051870346069,709,0.00056467316,0.21752873,0.66
7393.08472776413,710,0.00056467316,0.5379792,0.57
7404.98019194603,711,0.00056467316,0.22761077,0.62
7415.88126373291,712,0.00056467316,0.5572994,0.53
7427.285400390625,713,0.00056467316,0.30988687,0.67
7439.571332216263,714,0.00056467316,0.4144227,0.65
7450.44526720047,715,0.00056467316,0.10046959,0.69
7461.968197822571,716,0.00056467316,0.10534832,0.66
7472.53883433342,717,0.00056467316,0.108624786,0.69
