time,step,num_samples,last_send,last_bcast,last_exit,sleep_time,compute_time,compute_time_master
7.152557373046875e-06,1,128.0,-1.0,-1.0,-1.0,0.0,0.9834954738616943,5.9604644775390625e-06
0.4766857624053955,2,128.0,0.0026543140411376953,0.014710664749145508,0.0009927749633789062,0.0,0.09996962547302246,9.775161743164062e-06
0.8499395847320557,3,128.0,0.36064696311950684,0.2006232738494873,0.0014145374298095703,0.0,0.10412311553955078,9.059906005859375e-06
1.224534034729004,4,128.0,0.06705212593078613,0.20754218101501465,0.0007035732269287109,0.0,0.10621380805969238,9.298324584960938e-06
1.5937345027923584,5,128.0,0.05965828895568848,0.2010960578918457,0.0007114410400390625,0.0,0.10235333442687988,1.049041748046875e-05
1.97328519821167,6,128.0,0.06544804573059082,0.21097707748413086,0.0006151199340820312,0.0,0.10077095031738281,8.106231689453125e-06
2.3411879539489746,7,128.0,0.06724810600280762,0.20270538330078125,0.0014066696166992188,0.0,0.10240721702575684,2.765655517578125e-05
2.7072277069091797,8,128.0,0.061037302017211914,0.19967937469482422,0.0006997585296630859,0.0,0.10176682472229004,1.1682510375976562e-05
3.0822863578796387,9,128.0,0.0637822151184082,0.20812773704528809,0.0014643669128417969,0.0,0.10720467567443848,1.33514404296875e-05
3.460256338119507,10,128.0,0.05846977233886719,0.20245909690856934,0.0007290840148925781,0.0,0.10493874549865723,9.5367431640625e-06
3.842224597930908,11,128.0,0.07010984420776367,0.20891618728637695,0.0010974407196044922,0.0,0.09818458557128906,1.4543533325195312e-05
4.214494705200195,12,128.0,0.07359480857849121,0.2035048007965088,0.00064849853515625,0.0,0.09858250617980957,1.0967254638671875e-05
4.58603572845459,13,128.0,0.06922364234924316,0.2006678581237793,0.0012693405151367188,0.0,0.10088944435119629,9.059906005859375e-06
4.949785947799683,14,128.0,0.06865072250366211,0.19809937477111816,0.0006482601165771484,0.0,0.10307574272155762,1.1920928955078125e-05
5.322197198867798,15,128.0,0.06192898750305176,0.20341968536376953,0.0006277561187744141,0.0,0.09972238540649414,8.344650268554688e-06
5.693351984024048,16,128.0,0.06923985481262207,0.20388579368591309,0.0014379024505615234,0.0,0.1050567626953125,1.4543533325195312e-05
6.064549446105957,17,128.0,0.060138702392578125,0.20255756378173828,0.0006325244903564453,0.0,0.09859514236450195,8.58306884765625e-06
6.431938409805298,18,128.0,0.07011961936950684,0.19920778274536133,0.0015149116516113281,0.0,0.10091161727905273,9.775161743164062e-06
6.798348426818848,19,128.0,0.06511235237121582,0.20664572715759277,0.0011129379272460938,0.0,0.10666704177856445,1.2159347534179688e-05
7.170954704284668,20,128.0,0.05241823196411133,0.20583200454711914,0.0005314350128173828,0.0,0.10353922843933105,8.106231689453125e-06
7.537270545959473,21,128.0,0.0630033016204834,0.20423412322998047,0.0013730525970458984,0.0,0.10170483589172363,8.821487426757812e-06
7.914098501205444,22,128.0,0.058786630630493164,0.20559215545654297,0.0019283294677734375,0.0,0.09878349304199219,1.0013580322265625e-05
8.287742614746094,23,128.0,0.07006049156188965,0.20225787162780762,0.0011513233184814453,0.0,0.09874844551086426,9.298324584960938e-06
8.662628412246704,24,128.0,0.07191944122314453,0.20330548286437988,0.0015099048614501953,0.0,0.10010313987731934,1.0013580322265625e-05
9.029358148574829,25,128.0,0.06941866874694824,0.2033076286315918,0.0006718635559082031,0.0,0.10416030883789062,1.1205673217773438e-05
9.400733947753906,26,128.0,0.05891704559326172,0.20003175735473633,0.0019366741180419922,0.0,0.09739494323730469,1.4066696166992188e-05
9.822440147399902,27,128.0,0.0722050666809082,0.1976301670074463,0.0012111663818359375,0.0,0.09842157363891602,1.2636184692382812e-05
10.213256120681763,28,128.0,0.12411785125732422,0.21285247802734375,0.0014963150024414062,0.0,0.09753656387329102,1.239776611328125e-05
10.58545994758606,29,128.0,0.07883048057556152,0.20091915130615234,0.0025599002838134766,0.0,0.1011495590209961,1.1920928955078125e-05
10.954893827438354,30,128.0,0.06764554977416992,0.2021780014038086,0.0014379024505615234,0.0,0.09869718551635742,1.5974044799804688e-05
11.325509786605835,31,128.0,0.0670771598815918,0.2022724151611328,0.0006368160247802734,0.0,0.10221385955810547,8.821487426757812e-06
11.700083017349243,32,128.0,0.06561827659606934,0.20047807693481445,0.0016562938690185547,0.0,0.10401415824890137,1.4543533325195312e-05
12.063233375549316,33,128.0,0.06853771209716797,0.19898200035095215,0.0006561279296875,0.0,0.09858345985412598,1.1920928955078125e-05
12.436965942382812,34,128.0,0.06491565704345703,0.20017337799072266,0.002594470977783203,0.0,0.09631037712097168,1.1920928955078125e-05
12.808122634887695,35,128.0,0.0745551586151123,0.20351099967956543,0.0011851787567138672,0.0,0.10149550437927246,1.4066696166992188e-05
13.177839279174805,36,128.0,0.06506800651550293,0.20103120803833008,0.0007371902465820312,0.0,0.09844970703125,1.5735626220703125e-05
13.550108194351196,37,128.0,0.06869149208068848,0.2071971893310547,0.0007410049438476562,0.0,0.09861588478088379,1.0013580322265625e-05
13.91841459274292,38,128.0,0.06614828109741211,0.20322322845458984,0.0006809234619140625,0.0,0.10350632667541504,1.1682510375976562e-05
14.288334846496582,39,128.0,0.06135749816894531,0.19884085655212402,0.0013053417205810547,0.0,0.10350990295410156,1.0251998901367188e-05
14.657983303070068,40,128.0,0.06589174270629883,0.20295476913452148,0.0007281303405761719,0.0,0.09958863258361816,8.344650268554688e-06
15.02853775024414,41,128.0,0.06631088256835938,0.19932293891906738,0.0022716522216796875,0.0,0.09891676902770996,2.7179718017578125e-05
15.440219640731812,42,128.0,0.06973648071289062,0.20135211944580078,0.0006856918334960938,0.0,0.10125994682312012,1.0251998901367188e-05
15.815418004989624,43,128.0,0.10883498191833496,0.20070266723632812,0.0009508132934570312,0.0,0.10931229591369629,8.821487426757812e-06
16.202855825424194,44,128.0,0.06413936614990234,0.21831178665161133,0.0024983882904052734,0.0,0.09955811500549316,2.002716064453125e-05
16.586801528930664,45,128.0,0.0663752555847168,0.21431684494018555,0.0006191730499267578,0.0,0.10017108917236328,1.0251998901367188e-05
16.946236848831177,46,128.0,0.06966090202331543,0.19674301147460938,0.0009448528289794922,0.0,0.09948039054870605,1.0728836059570312e-05
17.312013626098633,47,128.0,0.06253695487976074,0.20107030868530273,0.0013921260833740234,0.0,0.09944438934326172,1.049041748046875e-05
17.678332567214966,48,128.0,0.06395363807678223,0.20212101936340332,0.0008218288421630859,0.0,0.09817194938659668,8.344650268554688e-06
18.04663920402527,49,128.0,0.06478095054626465,0.1990358829498291,0.0006022453308105469,0.0,0.0992116928100586,9.059906005859375e-06
18.42017698287964,50,128.0,0.06994056701660156,0.20219135284423828,0.001975536346435547,0.0,0.09936308860778809,1.0967254638671875e-05
18.797191858291626,51,128.0,0.06948232650756836,0.20131802558898926,0.0006306171417236328,0.0,0.10010814666748047,2.7179718017578125e-05
19.17663025856018,52,128.0,0.07519865036010742,0.2097644805908203,0.0009968280792236328,0.0,0.0981600284576416,1.2636184692382812e-05
19.556884288787842,53,128.0,0.07059216499328613,0.2049877643585205,0.0007445812225341797,0.0,0.1075737476348877,1.3828277587890625e-05
