time,step,loss,learning_rate,accuracy
3.9126458168029785,1,3.048819,0.001,0.1328125
4.136203289031982,2,2.9907079,0.001,0.078125
4.366113901138306,3,3.03534,0.001,0.0703125
4.6075732707977295,4,3.1620643,0.001,0.1171875
4.823584318161011,5,2.9524498,0.001,0.15625
5.044278860092163,6,2.888507,0.001,0.1171875
5.273540258407593,7,2.763662,0.001,0.125
5.490577220916748,8,2.9753027,0.001,0.1171875
5.710710525512695,9,2.9246337,0.001,0.078125
5.93317723274231,10,2.8041234,0.001,0.0703125
6.149032831192017,11,2.8625326,0.001,0.1015625
6.376154184341431,12,2.8092244,0.001,0.0859375
6.596327066421509,13,2.9110727,0.001,0.0859375
6.8178064823150635,14,2.8285174,0.001,0.1171875
7.028858661651611,15,2.8418033,0.001,0.09375
7.246380805969238,16,2.7955823,0.001,0.109375
7.46252703666687,17,2.8632824,0.001,0.1015625
7.684814929962158,18,2.7800953,0.001,0.1796875
7.897386074066162,19,2.8009038,0.001,0.0625
8.117432117462158,20,2.7418935,0.001,0.1015625
8.350641250610352,21,2.7689376,0.001,0.078125
8.56506633758545,22,2.7616324,0.001,0.1015625
8.784243106842041,23,2.8425555,0.001,0.140625
8.99586033821106,24,2.692881,0.001,0.15625
9.223113298416138,25,2.8248973,0.001,0.109375
9.440382242202759,26,2.6515052,0.001,0.1875
9.650457382202148,27,2.764217,0.001,0.1171875
9.868311166763306,28,2.5988102,0.001,0.125
10.0847487449646,29,2.7068675,0.001,0.1171875
10.30385708808899,30,2.617475,0.001,0.140625
10.516530275344849,31,2.670851,0.001,0.1796875
10.737301349639893,32,2.5106838,0.001,0.15625
10.952126502990723,33,2.615563,0.001,0.1328125
11.172531843185425,34,2.6184087,0.001,0.125
11.401248693466187,35,2.5165389,0.001,0.1953125
11.610960960388184,36,2.564685,0.001,0.1640625
11.830809354782104,37,2.6757624,0.001,0.171875
12.047045469284058,38,2.5176618,0.001,0.171875
12.259137630462646,39,2.6783333,0.001,0.125
12.488628625869751,40,2.576024,0.001,0.171875
12.719242334365845,41,2.4381146,0.001,0.125
12.938785076141357,42,2.5571265,0.001,0.1328125
13.162121534347534,43,2.5751958,0.001,0.1328125
13.38186526298523,44,2.5272264,0.001,0.2109375
13.595150232315063,45,2.5249202,0.001,0.15625
13.815930604934692,46,2.6488974,0.001,0.140625
14.034472465515137,47,2.4711661,0.001,0.140625
14.251716375350952,48,2.4612527,0.001,0.09375
14.468776941299438,49,2.524366,0.001,0.109375
14.683423519134521,50,2.5829706,0.001,0.09375
14.90198040008545,51,2.4395452,0.001,0.1484375
15.121330261230469,52,2.4840941,0.001,0.0859375
15.340032577514648,53,2.6284366,0.001,0.125
15.555450916290283,54,2.4306087,0.001,0.046875
15.773208856582642,55,2.3738475,0.001,0.1328125
15.996662378311157,56,2.5984821,0.001,0.1015625
16.215982913970947,57,2.3949695,0.001,0.1171875
16.427040576934814,58,2.4256208,0.001,0.1171875
16.64163088798523,59,2.39974,0.001,0.09375
16.85758900642395,60,2.5198925,0.001,0.09375
17.07274055480957,61,2.4895658,0.001,0.1015625
17.286728620529175,62,2.443575,0.001,0.1015625
17.501667976379395,63,2.3657393,0.001,0.1171875
17.71813440322876,64,2.5903208,0.001,0.09375
17.93339705467224,65,2.4536839,0.001,0.125
18.146090269088745,66,2.4652197,0.001,0.125
18.35802435874939,67,2.3259907,0.001,0.1171875
18.568960905075073,68,2.3724926,0.001,0.1484375
18.786367654800415,69,2.4474843,0.001,0.09375
18.998450756072998,70,2.5773816,0.001,0.078125
19.21275019645691,71,2.363813,0.001,0.1953125
19.42410135269165,72,2.3474777,0.001,0.1171875
19.637449264526367,73,2.2440796,0.001,0.09375
19.863926887512207,74,2.4438078,0.001,0.09375
20.07648992538452,75,2.4721637,0.001,0.09375
20.29499578475952,76,2.4982615,0.001,0.125
20.50504183769226,77,2.5165596,0.001,0.0703125
20.71814489364624,78,2.3527644,0.001,0.0703125
20.939099311828613,79,2.34078,0.001,0.15625
21.150648593902588,80,2.4656653,0.001,0.1328125
21.367680072784424,81,2.417728,0.001,0.0859375
21.58522939682007,82,2.3158083,0.001,0.1171875
21.80963110923767,83,2.4981995,0.001,0.078125
22.028666973114014,84,2.3460584,0.001,0.109375
22.24254035949707,85,2.3926382,0.001,0.078125
22.452461004257202,86,2.2970173,0.001,0.0703125
22.679836988449097,87,2.2871232,0.001,0.1015625
22.89528489112854,88,2.2874918,0.001,0.1328125
23.11055326461792,89,2.3635395,0.001,0.09375
23.32797122001648,90,2.3387532,0.001,0.09375
23.556429862976074,91,2.302331,0.001,0.09375
23.768501043319702,92,2.418799,0.001,0.046875
23.97927498817444,93,2.3341498,0.001,0.1171875
24.193614959716797,94,2.2435718,0.001,0.1171875
24.413095951080322,95,2.3308225,0.001,0.1015625
24.628090381622314,96,2.362729,0.001,0.0703125
24.837144374847412,97,2.2419357,0.001,0.09375
25.052407026290894,98,2.3388648,0.001,0.140625
25.263556480407715,99,2.2801504,0.001,0.09375
25.477600574493408,100,2.3828273,0.001,0.1796875
25.691575050354004,101,2.39672,0.001,0.09375
