time,step,rank,num_samples,compute_time_worker,compute_time_master
3316.992188692093,444,1,286,6.330810785293579,2.1457672119140625e-05
3316.992197751999,444,2,286,6.494358777999878,3.0517578125e-05
3316.992200613022,444,3,286,6.44687032699585,3.337860107421875e-05
3316.9922029972076,444,4,66,6.235200881958008,3.5762786865234375e-05
3316.9922049045563,444,5,286,6.311411619186401,3.7670135498046875e-05
3316.992207288742,444,6,286,6.427857160568237,4.00543212890625e-05
3316.992211818695,444,7,286,6.389635801315308,4.458427429199219e-05
3316.992214202881,444,8,286,6.681020259857178,4.696846008300781e-05
3316.9922165870667,444,9,286,6.412748575210571,4.935264587402344e-05
3316.9922184944153,444,10,220,6.348735570907593,5.125999450683594e-05
3324.0634582042694,445,1,286,6.410407543182373,2.2649765014648438e-05
3324.063466310501,445,2,286,6.4358251094818115,3.075599670410156e-05
3324.063468694687,445,3,88,6.531985759735107,3.314018249511719e-05
3324.063470840454,445,4,286,6.49687385559082,3.528594970703125e-05
3324.0634727478027,445,5,198,6.488653659820557,3.719329833984375e-05
3324.06347489357,445,6,220,6.550899267196655,3.933906555175781e-05
3324.0634768009186,445,7,286,6.376425266265869,4.124641418457031e-05
3324.063480615616,445,8,286,6.370457172393799,4.506111145019531e-05
3324.0634825229645,445,9,264,6.28666353225708,4.696846008300781e-05
3324.0634846687317,445,10,286,6.335034370422363,4.9114227294921875e-05
3331.227311372757,446,1,286,6.329329252243042,2.1696090698242188e-05
3331.227320432663,446,2,264,6.5742268562316895,3.075599670410156e-05
3331.2273235321045,446,3,286,6.434316158294678,3.3855438232421875e-05
3331.227326154709,446,4,264,6.503485679626465,3.647804260253906e-05
3331.2273287773132,446,5,242,6.303149223327637,3.910064697265625e-05
3331.2273321151733,446,6,198,6.640533685684204,4.2438507080078125e-05
3331.227334022522,446,7,198,6.5768327713012695,4.4345855712890625e-05
3331.2273364067078,446,8,286,6.432553768157959,4.673004150390625e-05
3331.227338552475,446,9,286,6.413154363632202,4.887580871582031e-05
3331.227340698242,446,10,264,6.445340871810913,5.1021575927734375e-05
3338.4941601753235,447,1,286,6.495058298110962,2.0742416381835938e-05
3338.494168281555,447,2,286,6.635957717895508,2.8848648071289062e-05
3338.494170665741,447,3,286,6.675221681594849,3.123283386230469e-05
3338.494173526764,447,4,198,6.497735500335693,3.409385681152344e-05
3338.4941759109497,447,5,66,6.2030487060546875,3.647804260253906e-05
3338.494178056717,447,6,286,6.5704944133758545,3.8623809814453125e-05
3338.494180202484,447,7,286,6.378466844558716,4.076957702636719e-05
3338.494184732437,447,8,286,6.464314222335815,4.5299530029296875e-05
3338.4941866397858,447,9,198,6.686824321746826,4.7206878662109375e-05
3338.4941885471344,447,10,286,6.504077434539795,4.9114227294921875e-05
3345.569319009781,448,1,286,6.392157554626465,2.193450927734375e-05
3345.569327354431,448,2,286,6.569673776626587,3.0279159545898438e-05
3345.569330215454,448,3,286,6.450568675994873,3.314018249511719e-05
3345.5693328380585,448,4,264,6.311071157455444,3.5762786865234375e-05
3345.5693352222443,448,5,286,6.316815376281738,3.814697265625e-05
3345.5693373680115,448,6,198,6.22434139251709,4.029273986816406e-05
3345.56934094429,448,7,286,6.374391078948975,4.38690185546875e-05
3345.569342851639,448,8,176,6.2166972160339355,4.57763671875e-05
3345.5693447589874,448,9,176,6.519509792327881,4.76837158203125e-05
3345.569346666336,448,10,198,6.203060626983643,4.9591064453125e-05
3353.1922085285187,449,1,286,6.334108591079712,2.2172927856445312e-05
3353.192216873169,449,2,286,6.595017671585083,3.0517578125e-05
3353.192219734192,449,3,198,6.582373380661011,3.337860107421875e-05
3353.192221879959,449,4,286,6.51426100730896,3.552436828613281e-05
3353.1922237873077,449,5,220,6.554600954055786,3.743171691894531e-05
3353.1922261714935,449,6,286,6.316257476806641,3.981590270996094e-05
3353.192232131958,449,7,264,6.5706634521484375,4.57763671875e-05
3353.192234516144,449,8,286,6.440815687179565,4.8160552978515625e-05
3353.1922364234924,449,9,286,6.430314302444458,5.0067901611328125e-05
3353.1922385692596,449,10,66,6.6544013023376465,5.221366882324219e-05
3360.3861582279205,450,1,286,6.486266374588013,2.1457672119140625e-05
3360.386166572571,450,2,176,6.2249486446380615,2.9802322387695312e-05
3360.3861689567566,450,3,286,6.5741801261901855,3.218650817871094e-05
3360.3861713409424,450,4,286,6.481192350387573,3.457069396972656e-05
3360.3861734867096,450,5,286,6.502453804016113,3.6716461181640625e-05
3360.386175632477,450,6,198,6.442866325378418,3.886222839355469e-05
3360.3861775398254,450,7,66,6.464370250701904,4.076957702636719e-05
3360.386180639267,450,8,286,6.395355939865112,4.38690185546875e-05
3360.386182785034,450,9,286,6.6553380489349365,4.601478576660156e-05
3360.38618516922,450,10,286,6.515690803527832,4.839897155761719e-05
3367.5724906921387,451,1,286,6.35201096534729,2.2172927856445312e-05
3367.572499036789,451,2,264,6.29263162612915,3.0517578125e-05
3367.5725061893463,451,3,44,6.592943906784058,3.7670135498046875e-05
3367.5725100040436,451,4,44,6.2093892097473145,4.1484832763671875e-05
3367.572512149811,451,5,264,6.329311847686768,4.363059997558594e-05
3367.5725152492523,451,6,286,6.32677149772644,4.673004150390625e-05
3367.5725173950195,451,7,198,6.447460651397705,4.887580871582031e-05
3367.5725197792053,451,8,44,6.588111400604248,5.125999450683594e-05
3367.5725214481354,451,9,264,6.224727630615234,5.2928924560546875e-05
3367.5725235939026,451,10,286,6.652214050292969,5.507469177246094e-05
3374.7116374969482,452,1,176,6.50009560585022,2.2172927856445312e-05
3374.71164560318,452,2,198,6.269651651382446,3.0279159545898438e-05
3374.7116479873657,452,3,286,6.4441447257995605,3.266334533691406e-05
3374.7116503715515,452,4,286,6.471906661987305,3.504753112792969e-05
3374.7116527557373,452,5,198,6.226847171783447,3.743171691894531e-05
3374.7116549015045,452,6,286,6.542803764343262,3.9577484130859375e-05
3374.711656808853,452,7,286,6.385550498962402,4.1484832763671875e-05
3374.7116611003876,452,8,286,6.478833198547363,4.57763671875e-05
3374.711663246155,452,9,66,6.6137425899505615,4.792213439941406e-05
3374.711664915085,452,10,198,6.336639165878296,4.9591064453125e-05
3381.994264125824,453,1,198,6.414609909057617,2.193450927734375e-05
3381.9942724704742,453,2,264,6.520869731903076,3.0279159545898438e-05
3381.99427485466,453,3,286,6.414622783660889,3.266334533691406e-05
3381.994277238846,453,4,264,6.477757930755615,3.504753112792969e-05
3381.994279384613,453,5,198,6.672836542129517,3.719329833984375e-05
3381.9942812919617,453,6,286,6.334760427474976,3.910064697265625e-05
3381.994285106659,453,7,198,6.284651041030884,4.291534423828125e-05
3381.9942870140076,453,8,198,6.489388704299927,4.482269287109375e-05
3381.994288921356,453,9,286,6.398777008056641,4.673004150390625e-05
3381.994290828705,453,10,286,6.370631694793701,4.863739013671875e-05
3389.083377599716,454,1,286,6.487563610076904,2.1457672119140625e-05
3389.083385705948,454,2,66,6.563093662261963,2.956390380859375e-05
3389.0833880901337,454,3,286,6.4310622215271,3.1948089599609375e-05
3389.083390235901,454,4,286,6.498019695281982,3.409385681152344e-05
3389.083392381668,454,5,286,6.317049980163574,3.62396240234375e-05
3389.083394765854,454,6,286,6.327090740203857,3.8623809814453125e-05
3389.083398580551,454,7,286,6.395766973495483,4.2438507080078125e-05
3389.0834007263184,454,8,286,6.334757089614868,4.458427429199219e-05
3389.0834028720856,454,9,286,6.3979105949401855,4.673004150390625e-05
3389.083404779434,454,10,198,6.400051593780518,4.863739013671875e-05
3396.2138855457306,455,1,264,6.428160905838013,2.09808349609375e-05
3396.2138934135437,455,2,66,6.274276256561279,2.8848648071289062e-05
3396.2138957977295,455,3,264,6.380924224853516,3.123283386230469e-05
3396.213897705078,455,4,286,6.502446174621582,3.314018249511719e-05
3396.2138996124268,455,5,286,6.304258823394775,3.504753112792969e-05
3396.213901758194,455,6,286,6.343505859375,3.719329833984375e-05
3396.2139036655426,455,7,220,6.598248720169067,3.910064697265625e-05
3396.2139101028442,455,8,264,6.218233108520508,4.553794860839844e-05
3396.2139122486115,455,9,286,6.539383888244629,4.76837158203125e-05
3396.2139143943787,455,10,176,6.273672103881836,4.982948303222656e-05
3403.5414066314697,456,1,286,6.359323740005493,2.1219253540039062e-05
3403.54141497612,456,2,286,6.445382356643677,2.956390380859375e-05
3403.541417837143,456,3,176,6.347615003585815,3.24249267578125e-05
3403.54141998291,456,4,286,6.538048982620239,3.457069396972656e-05
3403.5414221286774,456,5,66,6.358357191085815,3.6716461181640625e-05
3403.541425704956,456,6,286,6.638805627822876,4.029273986816406e-05
3403.5414276123047,456,7,286,6.381457805633545,4.220008850097656e-05
3403.541429758072,456,8,44,6.332986116409302,4.4345855712890625e-05
3403.541431903839,456,9,198,6.208968639373779,4.649162292480469e-05
3403.5414340496063,456,10,66,6.561392545700073,4.863739013671875e-05
3410.8321449756622,457,1,286,6.3566670417785645,2.1696090698242188e-05
3410.8321521282196,457,2,286,6.420376300811768,2.8848648071289062e-05
3410.8321545124054,457,3,198,6.359082937240601,3.123283386230469e-05
3410.832156896591,457,4,286,6.503019094467163,3.361701965332031e-05
3410.8321595191956,457,5,286,6.655365228652954,3.62396240234375e-05
3410.8321616649628,457,6,286,6.3178675174713135,3.838539123535156e-05
3410.8321635723114,457,7,198,6.539037227630615,4.029273986816406e-05
3410.832167863846,457,8,286,6.571439743041992,4.458427429199219e-05
3410.8321697711945,457,9,286,6.411080598831177,4.649162292480469e-05
3410.832171678543,457,10,198,6.577316999435425,4.839897155761719e-05
3418.0083379745483,458,1,220,6.6687538623809814,2.2411346435546875e-05
3418.00834608078,458,2,286,6.420007705688477,3.0517578125e-05
3418.008348941803,458,3,66,6.322077989578247,3.337860107421875e-05
3418.0083515644073,458,4,264,6.424850225448608,3.600120544433594e-05
3418.0083537101746,458,5,286,6.336980104446411,3.814697265625e-05
3418.0083560943604,458,6,286,6.3128955364227295,4.0531158447265625e-05
3418.008360862732,458,7,286,6.484057903289795,4.5299530029296875e-05
3418.008363008499,458,8,286,6.443955421447754,4.744529724121094e-05
3418.008364915848,458,9,176,6.57353663444519,4.935264587402344e-05
3418.0083668231964,458,10,198,6.655711650848389,5.125999450683594e-05
3425.212195634842,459,1,176,6.631519556045532,2.0742416381835938e-05
3425.212203979492,459,2,286,6.44383430480957,2.9087066650390625e-05
3425.212206363678,459,3,264,6.263105630874634,3.147125244140625e-05
3425.212213039398,459,4,286,6.533360004425049,3.814697265625e-05
3425.212214946747,459,5,198,6.256741285324097,4.00543212890625e-05
3425.2122173309326,459,6,264,6.450403451919556,4.2438507080078125e-05
3425.2122206687927,459,7,286,6.62527322769165,4.57763671875e-05
3425.21222281456,459,8,286,6.467209339141846,4.792213439941406e-05
3425.2122247219086,459,9,264,6.479031085968018,4.982948303222656e-05
3425.212226629257,459,10,286,6.328585386276245,5.173683166503906e-05
3432.52414393425,460,1,286,6.3581953048706055,2.09808349609375e-05
3432.524151802063,460,2,264,6.383543014526367,2.8848648071289062e-05
3432.524154186249,460,3,286,6.695865631103516,3.123283386230469e-05
3432.5241560935974,460,4,286,6.523991346359253,3.314018249511719e-05
3432.5241582393646,460,5,286,6.304235219955444,3.528594970703125e-05
3432.524160385132,460,6,286,6.531160593032837,3.743171691894531e-05
3432.5241627693176,460,7,264,6.20791482925415,3.981590270996094e-05
3432.524167060852,460,8,44,6.468427419662476,4.410743713378906e-05
3432.524169445038,460,9,264,6.426558017730713,4.649162292480469e-05
3432.524171590805,460,10,286,6.318515062332153,4.863739013671875e-05
3439.82089471817,461,1,286,6.336676120758057,1.9788742065429688e-05
3439.8209030628204,461,2,198,6.574189186096191,2.8133392333984375e-05
3439.820905447006,461,3,286,6.45168137550354,3.0517578125e-05
3439.8209075927734,461,4,176,6.374533414840698,3.266334533691406e-05
3439.8209099769592,461,5,44,6.45886754989624,3.504753112792969e-05
3439.820913553238,461,6,286,6.2986674308776855,3.8623809814453125e-05
3439.820915699005,461,7,220,6.501324892044067,4.076957702636719e-05
3439.8209178447723,461,8,286,6.448996305465698,4.291534423828125e-05
3439.820919752121,461,9,264,6.2824766635894775,4.482269287109375e-05
3439.8209221363068,461,10,286,6.3365089893341064,4.7206878662109375e-05
3447.1207716464996,462,1,286,6.330290794372559,2.0742416381835938e-05
3447.12077999115,462,2,66,6.281091690063477,2.9087066650390625e-05
3447.120782852173,462,3,198,6.451462268829346,3.1948089599609375e-05
3447.120785474777,462,4,198,6.502452611923218,3.457069396972656e-05
3447.120787382126,462,5,286,6.316948890686035,3.647804260253906e-05
3447.120789527893,462,6,286,6.51396369934082,3.8623809814453125e-05
3447.1207914352417,462,7,286,6.394772291183472,4.0531158447265625e-05
3447.1207950115204,462,8,264,6.684939384460449,4.410743713378906e-05
3447.120796918869,462,9,286,6.414612770080566,4.601478576660156e-05
3447.1207988262177,462,10,198,6.583187103271484,4.792213439941406e-05
3454.2901968955994,463,1,286,6.326289892196655,2.1696090698242188e-05
3454.2902047634125,463,2,264,6.609588623046875,2.956390380859375e-05
3454.2902071475983,463,3,198,6.600566148757935,3.1948089599609375e-05
3454.2902092933655,463,4,198,6.446081638336182,3.409385681152344e-05
3454.290211200714,463,5,44,6.276906251907349,3.600120544433594e-05
3454.2902133464813,463,6,286,6.618757009506226,3.814697265625e-05
3454.2902166843414,463,7,286,6.372512102127075,4.1484832763671875e-05
3454.29021859169,463,8,88,6.40556263923645,4.3392181396484375e-05
3454.2902207374573,463,9,264,6.2143235206604,4.553794860839844e-05
3454.290222644806,463,10,286,6.374036073684692,4.744529724121094e-05
3461.627204179764,464,1,264,6.237193584442139,2.09808349609375e-05
3461.627212524414,464,2,264,6.243843078613281,2.9325485229492188e-05
3461.6272151470184,464,3,198,6.364776134490967,3.1948089599609375e-05
3461.6272172927856,464,4,286,6.637187242507935,3.409385681152344e-05
3461.6272192001343,464,5,66,6.456099033355713,3.600120544433594e-05
3461.627221107483,464,6,286,6.597401857376099,3.790855407714844e-05
3461.6272270679474,464,7,66,6.251950025558472,4.38690185546875e-05
3461.6272292137146,464,8,286,6.464839935302734,4.601478576660156e-05
3461.6272311210632,464,9,66,6.493042707443237,4.792213439941406e-05
3461.627233028412,464,10,264,6.2371156215667725,4.982948303222656e-05
3468.902201652527,465,1,286,6.3340675830841064,2.0503997802734375e-05
3468.9022092819214,465,2,286,6.589873790740967,2.8133392333984375e-05
3468.9022121429443,465,3,220,6.610360383987427,3.0994415283203125e-05
3468.9022142887115,465,4,286,6.5264434814453125,3.314018249511719e-05
3468.9022166728973,465,5,220,6.298003673553467,3.552436828613281e-05
3468.9022188186646,465,6,286,6.3109705448150635,3.7670135498046875e-05
3468.9022209644318,465,7,286,6.598415374755859,3.981590270996094e-05
3468.9022257328033,465,8,286,6.426477909088135,4.458427429199219e-05
3468.902228116989,465,9,286,6.404135704040527,4.696846008300781e-05
3468.902229785919,465,10,220,6.24053692817688,4.863739013671875e-05
3476.0664722919464,466,1,286,6.379668712615967,2.1696090698242188e-05
3476.0664808750153,466,2,264,6.3794944286346436,3.0279159545898438e-05
3476.0664830207825,466,3,286,6.441864967346191,3.24249267578125e-05
3476.0664858818054,466,4,220,6.579872369766235,3.528594970703125e-05
3476.066487789154,466,5,176,6.420648097991943,3.719329833984375e-05
3476.0664916038513,466,6,286,6.3171546459198,4.100799560546875e-05
3476.0664935112,466,7,286,6.363603115081787,4.291534423828125e-05
3476.066495656967,466,8,286,6.4186999797821045,4.506111145019531e-05
3476.0664978027344,466,9,66,6.641813516616821,4.7206878662109375e-05
3476.06650018692,466,10,286,6.309607267379761,4.9591064453125e-05
3483.099042892456,467,1,198,6.30294394493103,2.09808349609375e-05
3483.099050760269,467,2,264,6.25464391708374,2.8848648071289062e-05
3483.099053144455,467,3,242,6.4147889614105225,3.123283386230469e-05
3483.0990557670593,467,4,66,6.297515869140625,3.3855438232421875e-05
3483.099057674408,467,5,286,6.326448917388916,3.5762786865234375e-05
3483.0990600585938,467,6,198,6.533839464187622,3.814697265625e-05
3483.0990624427795,467,7,286,6.38908052444458,4.0531158447265625e-05
3483.0990674495697,467,8,286,6.523162364959717,4.553794860839844e-05
3483.0990698337555,467,9,66,6.231886863708496,4.792213439941406e-05
3483.0990722179413,467,10,286,6.419108867645264,5.030632019042969e-05
3490.2201895713806,468,1,22,6.29172420501709,2.193450927734375e-05
3490.2201976776123,468,2,286,6.424194812774658,3.0040740966796875e-05
3490.2202005386353,468,3,154,6.219574928283691,3.2901763916015625e-05
3490.2202026844025,468,4,264,6.346327066421509,3.504753112792969e-05
3490.220204591751,468,5,286,6.372015953063965,3.695487976074219e-05
3490.2202072143555,468,6,286,6.386090993881226,3.9577484130859375e-05
3490.22021150589,468,7,286,6.556676149368286,4.38690185546875e-05
3490.2202134132385,468,8,286,6.448280572891235,4.57763671875e-05
3490.2202155590057,468,9,242,6.305312395095825,4.792213439941406e-05
3490.220217227936,468,10,44,6.301861524581909,4.9591064453125e-05
3497.3821635246277,469,1,286,6.356402635574341,2.1696090698242188e-05
3497.382171392441,469,2,286,6.4353814125061035,2.956390380859375e-05
3497.3821742534637,469,3,198,6.328427076339722,3.24249267578125e-05
3497.3821766376495,469,4,286,6.4928059577941895,3.4809112548828125e-05
3497.3821790218353,469,5,286,6.315231800079346,3.719329833984375e-05
3497.3821811676025,469,6,286,6.548288583755493,3.933906555175781e-05
3497.382185935974,469,7,88,6.4014201164245605,4.410743713378906e-05
3497.3821880817413,469,8,220,6.613368988037109,4.6253204345703125e-05
3497.3821902275085,469,9,286,6.395833253860474,4.839897155761719e-05
3497.382192134857,469,10,264,6.425279140472412,5.030632019042969e-05
3504.530663728714,470,1,264,6.270803689956665,2.2411346435546875e-05
3504.5306718349457,470,2,286,6.436146974563599,3.0517578125e-05
3504.5306742191315,470,3,286,6.430407285690308,3.2901763916015625e-05
3504.5306763648987,470,4,264,6.642787933349609,3.504753112792969e-05
3504.530678510666,470,5,286,6.502426624298096,3.719329833984375e-05
3504.530680656433,470,6,88,6.285343408584595,3.933906555175781e-05
3504.5306825637817,470,7,264,6.495651960372925,4.124641418457031e-05
3504.530685901642,470,8,286,6.455034971237183,4.458427429199219e-05
3504.5306878089905,470,9,264,6.459203243255615,4.649162292480469e-05
3504.5306899547577,470,10,220,6.3564252853393555,4.863739013671875e-05
3511.6922035217285,471,1,286,6.344525098800659,2.1457672119140625e-05
3511.692211866379,471,2,66,6.6277899742126465,2.9802322387695312e-05
3511.692214488983,471,3,286,6.465713024139404,3.24249267578125e-05
3511.692217350006,471,4,264,6.274497985839844,3.528594970703125e-05
3511.6922194957733,471,5,286,6.341080665588379,3.743171691894531e-05
3511.692223072052,471,6,286,6.32145094871521,4.100799560546875e-05
3511.692225217819,471,7,44,6.323902368545532,4.315376281738281e-05
3511.692227602005,471,8,66,6.421812057495117,4.553794860839844e-05
3511.692229747772,471,9,88,6.622842788696289,4.76837158203125e-05
3511.692232608795,471,10,286,6.3248207569122314,5.054473876953125e-05
3518.9110009670258,472,1,220,6.684174299240112,2.2649765014648438e-05
3518.9110100269318,472,2,264,6.215218782424927,3.170967102050781e-05
3518.9110119342804,472,3,286,6.503198623657227,3.361701965332031e-05
3518.9110145568848,472,4,286,6.508360147476196,3.62396240234375e-05
3518.911017179489,472,5,286,6.602131128311157,3.886222839355469e-05
3518.9110193252563,472,6,286,6.349304676055908,4.100799560546875e-05
3518.9110214710236,472,7,286,6.3736207485198975,4.315376281738281e-05
3518.9110260009766,472,8,66,6.2825775146484375,4.76837158203125e-05
3518.911027908325,472,9,154,6.25711727142334,4.9591064453125e-05
3518.911029815674,472,10,176,6.656311511993408,5.14984130859375e-05
3526.030980825424,473,1,66,6.342165231704712,2.0742416381835938e-05
3526.0309886932373,473,2,286,6.415302515029907,2.86102294921875e-05
3526.0309913158417,473,3,66,6.545682191848755,3.123283386230469e-05
3526.0309937000275,473,4,286,6.499406814575195,3.361701965332031e-05
3526.0309953689575,473,5,286,6.397086143493652,3.528594970703125e-05
3526.030997991562,473,6,220,6.611147880554199,3.790855407714844e-05
3526.0310039520264,473,7,286,6.40558648109436,4.38690185546875e-05
3526.031006336212,473,8,66,6.4391632080078125,4.6253204345703125e-05
3526.031008243561,473,9,286,6.429439544677734,4.8160552978515625e-05
3526.0310101509094,473,10,286,6.329183578491211,5.0067901611328125e-05
3533.104332447052,474,1,88,6.582390785217285,2.1219253540039062e-05
3533.104340314865,474,2,286,6.394458770751953,2.9087066650390625e-05
3533.104342699051,474,3,176,6.503589391708374,3.147125244140625e-05
3533.1043450832367,474,4,264,6.536417484283447,3.3855438232421875e-05
3533.1043469905853,474,5,286,6.5383288860321045,3.5762786865234375e-05
3533.104348897934,474,6,220,6.397571325302124,3.7670135498046875e-05
3533.1043536663055,474,7,264,6.515568733215332,4.2438507080078125e-05
3533.1043558120728,474,8,264,6.551131725311279,4.458427429199219e-05
3533.1043577194214,474,9,286,6.400641918182373,4.649162292480469e-05
3533.10435962677,474,10,286,6.3295981884002686,4.839897155761719e-05
3540.1567289829254,475,1,286,6.342542409896851,2.1696090698242188e-05
3540.156737089157,475,2,286,6.397502422332764,2.9802322387695312e-05
3540.156739473343,475,3,264,6.2163002490997314,3.218650817871094e-05
3540.1567418575287,475,4,286,6.500316858291626,3.457069396972656e-05
3540.1567437648773,475,5,264,6.340696573257446,3.647804260253906e-05
3540.156746149063,475,6,198,6.333244800567627,3.886222839355469e-05
3540.1567480564117,475,7,44,6.223526477813721,4.076957702636719e-05
3540.1567525863647,475,8,264,6.224072694778442,4.5299530029296875e-05
3540.156754732132,475,9,176,6.2770068645477295,4.744529724121094e-05
3540.1567571163177,475,10,286,6.476386785507202,4.982948303222656e-05
3547.3547270298004,476,1,286,6.338186025619507,2.2411346435546875e-05
3547.35475730896,476,2,286,6.405927896499634,5.269050598144531e-05
3547.3547599315643,476,3,286,6.585546493530273,5.53131103515625e-05
3547.35476231575,476,4,286,6.473855495452881,5.7697296142578125e-05
3547.3547644615173,476,5,286,6.314392566680908,5.984306335449219e-05
3547.354767560959,476,6,176,6.252070188522339,6.29425048828125e-05
3547.354769229889,476,7,286,6.389599323272705,6.461143493652344e-05
3547.3547716140747,476,8,286,6.356264114379883,6.699562072753906e-05
3547.354773759842,476,9,286,6.683269023895264,6.914138793945312e-05
3547.3547768592834,476,10,264,6.314992666244507,7.224082946777344e-05
3554.967964410782,477,1,286,6.3459837436676025,2.1457672119140625e-05
3554.967972755432,477,2,286,6.414279222488403,2.9802322387695312e-05
3554.967975139618,477,3,286,6.444527626037598,3.218650817871094e-05
3554.967977285385,477,4,286,6.478904962539673,3.4332275390625e-05
3554.967979669571,477,5,66,6.279656887054443,3.6716461181640625e-05
3554.967981815338,477,6,286,6.323995590209961,3.886222839355469e-05
3554.9679837226868,477,7,44,6.203684091567993,4.076957702636719e-05
3554.9679882526398,477,8,66,6.253392219543457,4.5299530029296875e-05
3554.967990398407,477,9,286,6.628219127655029,4.744529724121094e-05
3554.9679923057556,477,10,286,6.4803056716918945,4.935264587402344e-05
3562.1011459827423,478,1,286,6.676429033279419,2.193450927734375e-05
3562.101154565811,478,2,286,6.570303916931152,3.0517578125e-05
3562.1011567115784,478,3,198,6.317821264266968,3.266334533691406e-05
3562.1011593341827,478,4,286,6.527076482772827,3.528594970703125e-05
3562.10116147995,478,5,286,6.3280298709869385,3.743171691894531e-05
3562.101163625717,478,6,286,6.3214943408966064,3.9577484130859375e-05
3562.1011669635773,478,7,286,6.359923362731934,4.291534423828125e-05
3562.101169347763,478,8,66,6.585853099822998,4.5299530029296875e-05
3562.1011712551117,478,9,286,6.398913145065308,4.7206878662109375e-05
3562.1011731624603,478,10,286,6.335123300552368,4.9114227294921875e-05
3569.2209770679474,479,1,220,6.494882106781006,2.3126602172851562e-05
3569.2209854125977,479,2,286,6.423208236694336,3.147125244140625e-05
3569.220988035202,479,3,264,6.322960615158081,3.409385681152344e-05
3569.2209901809692,479,4,286,6.620665073394775,3.62396240234375e-05
3569.2209923267365,479,5,198,6.310985803604126,3.838539123535156e-05
3569.2209944725037,479,6,286,6.535025119781494,4.0531158447265625e-05
3569.2209980487823,479,7,44,6.512390375137329,4.410743713378906e-05
3569.220999956131,479,8,198,6.469309568405151,4.601478576660156e-05
3569.2210025787354,479,9,286,6.398351669311523,4.863739013671875e-05
3569.221004486084,479,10,286,6.3262083530426025,5.054473876953125e-05
3576.426584005356,480,1,286,6.340323448181152,2.1457672119140625e-05
3576.4265921115875,480,2,286,6.408399820327759,2.956390380859375e-05
3576.426594734192,480,3,176,6.394970893859863,3.218650817871094e-05
3576.426596879959,480,4,286,6.635684490203857,3.4332275390625e-05
3576.4265987873077,480,5,286,6.538894414901733,3.62396240234375e-05
3576.4266011714935,480,6,286,6.322411298751831,3.8623809814453125e-05
3576.4266028404236,480,7,286,6.39788818359375,4.029273986816406e-05
3576.4266064167023,480,8,264,6.418983459472656,4.38690185546875e-05
3576.4266085624695,480,9,286,6.675931692123413,4.601478576660156e-05
3576.4266107082367,480,10,66,6.281159400939941,4.8160552978515625e-05
3583.6588065624237,481,1,286,6.41465163230896,2.2172927856445312e-05
3583.6588158607483,481,2,286,6.456333160400391,3.147125244140625e-05
3583.658818244934,481,3,286,6.4750542640686035,3.3855438232421875e-05
3583.6588203907013,481,4,286,6.686402082443237,3.600120544433594e-05
3583.6588225364685,481,5,286,6.330956220626831,3.814697265625e-05
3583.6588258743286,481,6,264,6.227961778640747,4.1484832763671875e-05
3583.6588277816772,481,7,242,6.357565879821777,4.3392181396484375e-05
3583.6588299274445,481,8,286,6.432498455047607,4.553794860839844e-05
3583.658831834793,481,9,220,6.457431316375732,4.744529724121094e-05
3583.6588344573975,481,10,88,6.571060657501221,5.0067901611328125e-05
3590.679879426956,482,1,286,6.3455970287323,2.2649765014648438e-05
3590.6798882484436,482,2,286,6.455636501312256,3.147125244140625e-05
3590.679890871048,482,3,286,6.445429563522339,3.409385681152344e-05
3590.6798932552338,482,4,264,6.486197471618652,3.647804260253906e-05
3590.679895401001,482,5,286,6.304393291473389,3.8623809814453125e-05
3590.6798977851868,482,6,286,6.328109264373779,4.100799560546875e-05
3590.679899930954,482,7,286,6.373484373092651,4.315376281738281e-05
3590.679904937744,482,8,286,6.469782829284668,4.8160552978515625e-05
3590.67990732193,482,9,286,6.402343988418579,5.054473876953125e-05
3590.6799092292786,482,10,286,6.329894542694092,5.245208740234375e-05
3597.879498243332,483,1,198,6.235124111175537,2.1696090698242188e-05
3597.8795068264008,483,2,286,6.41641902923584,3.0279159545898438e-05
3597.8795092105865,483,3,198,6.591732025146484,3.266334533691406e-05
3597.8795113563538,483,4,198,6.69221568107605,3.4809112548828125e-05
3597.879513025284,483,5,286,6.6734619140625,3.647804260253906e-05
3597.8795158863068,483,6,286,6.532870531082153,3.933906555175781e-05
3597.879519701004,483,7,286,6.3746256828308105,4.315376281738281e-05
3597.8795216083527,483,8,176,6.201476812362671,4.506111145019531e-05
3597.87952375412,483,9,198,6.636693239212036,4.7206878662109375e-05
3597.8795256614685,483,10,198,6.235076665878296,4.9114227294921875e-05
3604.950281858444,484,1,198,6.285082101821899,2.193450927734375e-05
3604.950289964676,484,2,286,6.428447961807251,3.0040740966796875e-05
3604.9502925872803,484,3,286,6.467970609664917,3.266334533691406e-05
3604.9502947330475,484,4,264,6.2705419063568115,3.4809112548828125e-05
3604.950297355652,484,5,198,6.4367756843566895,3.743171691894531e-05
3604.9502992630005,484,6,286,6.333172082901001,3.933906555175781e-05
3604.9503037929535,484,7,286,6.379384756088257,4.38690185546875e-05
3604.9503059387207,484,8,286,6.506497621536255,4.601478576660156e-05
3604.950308084488,484,9,286,6.531114339828491,4.8160552978515625e-05
3604.9503104686737,484,10,286,6.321007490158081,5.054473876953125e-05
3612.1267025470734,485,1,264,6.201791524887085,2.2172927856445312e-05
