time,step,learning_rate,loss,accuracy
903.1429758071899,111,0.0008649,2.2494314,0.18
910.3236224651337,112,0.0008649,2.2042606,0.18
936.371908903122,113,0.0008649,2.3717794,0.12
943.498556137085,114,0.0008649,2.689844,0.08
950.6112024784088,115,0.0008649,2.314343,0.11
957.7275223731995,116,0.0008649,2.300875,0.11
964.975798368454,117,0.0008649,2.2847867,0.1
972.0665771961212,118,0.0008649,2.2795928,0.2
979.7714750766754,119,0.0008649,2.270914,0.18
986.9515204429626,120,0.0008649,2.2478135,0.2
994.0359065532684,121,0.0008649,2.2279053,0.15
1000.9807362556458,122,0.0008649,2.2934377,0.16
1008.1657590866089,123,0.0008649,2.280372,0.19
1015.3376700878143,124,0.0008649,2.2536516,0.2
1022.4487075805664,125,0.0008649,2.2147446,0.15
1029.708901166916,126,0.0008649,2.212435,0.13
