time,step,loss,learning_rate,accuracy
2.83304762840271,1,6.903435,0.1,0.0
3.218078851699829,2,6.9114943,0.1,0.0
3.589003086090088,3,6.9304523,0.1,0.0
3.966954231262207,4,6.929691,0.1,0.0
4.342297792434692,5,6.879711,0.1,0.0
4.716624021530151,6,6.8745937,0.1,0.0
5.090555906295776,7,6.9171467,0.1,0.0
5.460119247436523,8,6.8983183,0.1,0.0
5.831056118011475,9,6.905177,0.1,0.0
6.2041192054748535,10,6.821598,0.1,0.0
6.582746505737305,11,6.8535852,0.1,0.0078125
6.962842226028442,12,6.891266,0.1,0.0
7.337222099304199,13,6.8427873,0.1,0.0
7.713914632797241,14,6.8868604,0.1,0.0
8.086111545562744,15,6.8577433,0.1,0.0
8.454930305480957,16,6.8847966,0.1,0.0
8.830074310302734,17,6.878696,0.1,0.0
9.197243213653564,18,6.833193,0.1,0.0
9.56920075416565,19,6.886253,0.1,0.0
9.942684173583984,20,6.8851743,0.1,0.0
10.323202133178711,21,6.868531,0.1,0.0
10.696574449539185,22,6.8777037,0.1,0.0
11.068955659866333,23,6.8410473,0.1,0.0
11.439828872680664,24,6.824362,0.1,0.0
11.808053493499756,25,6.8627234,0.1,0.0078125
12.179198026657104,26,6.929242,0.1,0.0
12.556161642074585,27,6.8525944,0.1,0.0
12.923917293548584,28,6.8471766,0.1,0.0
13.30005407333374,29,6.8492775,0.1,0.0
13.674255847930908,30,6.8837595,0.1,0.0078125
14.044760465621948,31,6.8483615,0.1,0.0
14.421679973602295,32,6.863328,0.1,0.0
14.793160676956177,33,6.835024,0.1,0.0
15.163358211517334,34,6.8966813,0.1,0.0
15.534926414489746,35,6.8402734,0.1,0.0
15.906024932861328,36,6.8366623,0.1,0.0
16.271589517593384,37,6.8586445,0.1,0.0
16.637534856796265,38,6.8888426,0.1,0.0
17.010343074798584,39,6.758005,0.1,0.0078125
17.379101037979126,40,6.855452,0.1,0.0
17.749022960662842,41,6.8520484,0.1,0.0078125
18.121954202651978,42,6.896681,0.1,0.0078125
18.493777990341187,43,6.833187,0.1,0.0078125
18.865882873535156,44,6.8508325,0.1,0.0
19.238588571548462,45,6.883267,0.1,0.0078125
19.607232570648193,46,6.8357368,0.1,0.0
19.986820936203003,47,6.9004006,0.1,0.0
20.352272033691406,48,6.87893,0.1,0.0078125
20.72393560409546,49,6.820687,0.1,0.0
21.095614433288574,50,6.845762,0.1,0.0
21.467369079589844,51,6.8624396,0.1,0.0
21.846644163131714,52,6.8191733,0.1,0.0
22.214608907699585,53,6.8540792,0.1,0.0
22.583970308303833,54,6.857513,0.1,0.0
22.94611644744873,55,6.8260717,0.1,0.0
23.31968665122986,56,6.8776484,0.1,0.0
23.69574499130249,57,6.843461,0.1,0.0
24.063935041427612,58,6.874405,0.1,0.0
24.43086886405945,59,6.8064656,0.1,0.0
24.796340227127075,60,6.8822336,0.1,0.0
25.16115689277649,61,6.8299675,0.1,0.0
25.53407597541809,62,6.8454905,0.1,0.0
25.897313117980957,63,6.8591647,0.1,0.0
26.265367031097412,64,6.8524847,0.1,0.0234375
26.63278079032898,65,6.791003,0.1,0.0078125
26.999539613723755,66,6.8587084,0.1,0.0
27.36483120918274,67,6.8460264,0.1,0.0
27.732951164245605,68,6.84638,0.1,0.0
28.104175806045532,69,6.8853645,0.1,0.0
28.475494146347046,70,6.8592196,0.1,0.0
28.848520040512085,71,6.920298,0.1,0.0
29.21670389175415,72,6.8906326,0.1,0.015625
29.587717533111572,73,6.845664,0.1,0.0
29.962933778762817,74,6.8604984,0.1,0.0
30.328266143798828,75,6.839611,0.1,0.0
30.70003366470337,76,6.836735,0.1,0.0
31.07062005996704,77,6.8416963,0.1,0.0
31.445005655288696,78,6.8375015,0.1,0.0078125
31.81632375717163,79,6.898961,0.1,0.0
32.185919523239136,80,6.8590927,0.1,0.0
32.55169939994812,81,6.8655553,0.1,0.0
32.92155623435974,82,6.814151,0.1,0.0
33.293354988098145,83,6.84983,0.1,0.0078125
33.66770839691162,84,6.8565674,0.1,0.0
34.035746812820435,85,6.857645,0.1,0.0
34.40890836715698,86,6.877705,0.1,0.0
34.77645945549011,87,6.798853,0.1,0.0078125
35.15358066558838,88,6.772414,0.1,0.0078125
35.51837229728699,89,6.841614,0.1,0.0
35.88937544822693,90,6.8717365,0.1,0.0
36.26780724525452,91,6.863701,0.1,0.0
36.631003856658936,92,6.8302727,0.1,0.0
37.00062870979309,93,6.8013954,0.1,0.0
