time,step,rank,num_batches,compute_time_worker,compute_time_master
38.983112812042236,6,2,14,5.61598539352417,5.31032919883728
39.06224083900452,6,3,16,5.611163139343262,5.3894572257995605
39.18167209625244,6,5,14,5.614053964614868,5.508888483047485
39.25620245933533,6,6,16,5.769519329071045,5.583418846130371
39.34046983718872,6,7,11,5.846722602844238,5.667686223983765
39.412710666656494,6,8,15,5.736465692520142,5.739927053451538
39.5097496509552,6,9,10,5.7166125774383545,5.836966037750244
39.59414505958557,6,10,3,5.7959678173065186,5.921361446380615
45.483052492141724,7,9,15,5.516724586486816,5.125236749649048
45.595393896102905,7,2,15,5.558016300201416,5.2375781536102295
45.686012983322144,7,4,2,5.542343616485596,5.328197240829468
45.82709503173828,7,5,14,5.586671829223633,5.4692792892456055
45.910422801971436,7,6,15,5.689777135848999,5.55260705947876
46.00084829330444,7,7,11,5.656979084014893,5.643032550811768
46.07759380340576,7,8,15,5.841824531555176,5.719778060913086
46.1620671749115,7,10,2,5.619130611419678,5.804251432418823
46.2648446559906,7,1,12,5.7374162673950195,5.907028913497925
46.34669065475464,7,3,11,5.761321544647217,5.988874912261963
52.28115105628967,8,7,15,5.587314128875732,5.164326429367065
52.37785363197327,8,6,16,5.652844667434692,5.261029005050659
52.45384335517883,8,8,16,5.633223056793213,5.337018728256226
52.555800437927246,8,9,12,5.695816993713379,5.438975811004639
52.63849997520447,8,10,16,5.614643812179565,5.52167534828186
52.74046325683594,8,1,16,5.758784055709839,5.62363862991333
52.84681963920593,8,2,3,5.77423357963562,5.729995012283325
52.92769122123718,8,3,16,5.721846342086792,5.810866594314575
53.01091957092285,8,4,12,5.847867250442505,5.894094944000244
53.1340913772583,8,5,10,5.81437349319458,6.017266750335693
58.958313941955566,9,10,10,5.515118360519409,5.073888301849365
59.058998346328735,9,9,15,5.5628578662872314,5.174572706222534
59.16548991203308,9,1,16,5.585266828536987,5.28106427192688
59.2454833984375,9,3,16,5.657270193099976,5.361057758331299
59.32052707672119,9,4,15,5.639284372329712,5.43610143661499
59.44607949256897,9,5,13,5.521780967712402,5.5616538524627686
59.52308464050293,9,6,16,5.625195503234863,5.6386590003967285
59.60488772392273,9,7,3,5.813702821731567,5.720462083816528
59.675694942474365,9,8,16,5.6749536991119385,5.791269302368164
59.76590704917908,9,2,16,5.805323362350464,5.881481409072876
65.65166926383972,10,5,8,5.518035888671875,5.1411144733428955
65.7310791015625,10,3,16,5.624013423919678,5.220524311065674
65.81066370010376,10,4,16,5.6834022998809814,5.300108909606934
65.88960313796997,10,6,16,5.678265333175659,5.3790483474731445
65.97201991081238,10,7,16,5.635058879852295,5.461465120315552
66.04223203659058,10,8,2,5.660778760910034,5.53167724609375
66.14473867416382,10,9,15,5.72458815574646,5.634183883666992
66.22289872169495,10,10,16,5.595205545425415,5.71234393119812
66.32425141334534,10,1,16,5.671466112136841,5.813696622848511
66.41314578056335,10,2,15,5.62510347366333,5.902590990066528
72.39830493927002,11,5,14,5.538957834243774,5.1464524269104
72.47664451599121,11,3,16,5.625016689300537,5.224792003631592
72.56199312210083,11,7,16,5.599652051925659,5.310140609741211
72.63348770141602,11,8,2,5.663429021835327,5.3816351890563965
72.73358035087585,11,9,3,5.602259874343872,5.481727838516235
72.81373620033264,11,10,2,5.660524129867554,5.5618836879730225
72.91972327232361,11,1,16,5.613430976867676,5.667870759963989
73.01001000404358,11,2,16,5.771618127822876,5.75815749168396
73.08647131919861,11,4,16,5.763337135314941,5.834618806838989
73.16187644004822,11,6,3,5.789799213409424,5.910023927688599
79.00844240188599,12,10,9,5.538013696670532,5.101788520812988
79.09295439720154,12,7,2,5.572305917739868,5.18630051612854
79.16306591033936,12,8,16,5.64087438583374,5.256412029266357
79.26407623291016,12,9,15,5.577112674713135,5.357422351837158
79.37138843536377,12,1,16,5.600534915924072,5.4647345542907715
79.46661067008972,12,2,16,5.784155607223511,5.559956789016724
79.5474100112915,12,3,16,5.646935224533081,5.640756130218506
79.62965393066406,12,4,2,5.671124219894409,5.7230000495910645
79.75332045555115,12,5,14,5.577966690063477,5.846666574478149
79.8287262916565,12,6,14,5.705250263214111,5.922072410583496
85.7214515209198,13,5,13,5.549800872802734,5.154097080230713
85.80823135375977,13,7,13,5.5637218952178955,5.240876913070679
85.88149094581604,13,8,16,5.6281890869140625,5.314136505126953
85.97972440719604,13,9,15,5.562047481536865,5.412369966506958
86.0602798461914,13,10,11,5.764308214187622,5.492925405502319
86.16532516479492,13,1,2,5.603076696395874,5.597970724105835
86.25684762001038,13,2,16,5.764159679412842,5.689493179321289
86.33552742004395,13,3,16,5.656882286071777,5.768172979354858
86.45226764678955,13,4,16,5.850233793258667,5.884913206100464
86.5269227027893,13,6,16,5.597776412963867,5.95956826210022
92.48530697822571,14,5,14,5.5903472900390625,5.193722486495972
92.55623197555542,14,8,16,5.696133136749268,5.264647483825684
92.65703129768372,14,9,15,5.619989395141602,5.3654468059539795
92.73758625984192,14,10,15,5.750565767288208,5.446001768112183
92.84028673171997,14,1,15,5.602917909622192,5.548702239990234
92.93321061134338,14,2,2,5.683644533157349,5.6416261196136475
93.0144476890564,14,3,16,5.643400192260742,5.72286319732666
93.09031963348389,14,4,3,5.809863567352295,5.79873514175415
93.17145538330078,14,6,16,5.620990514755249,5.879870891571045
93.25487518310547,14,7,16,5.802716493606567,5.963290691375732
99.07909202575684,15,6,9,5.508612155914307,5.0711305141448975
99.20121884346008,15,5,8,5.579800844192505,5.1932573318481445
99.30549573898315,15,1,16,5.626531362533569,5.297534227371216
99.38564896583557,15,3,16,5.664493799209595,5.377687454223633
99.46039772033691,15,4,16,5.826554298400879,5.452436208724976
99.5451877117157,15,7,16,5.635907173156738,5.53722620010376
99.61772799491882,15,8,10,5.809700012207031,5.609766483306885
99.71793389320374,15,9,11,5.758121728897095,5.709972381591797
99.80033826828003,15,10,3,5.784183025360107,5.792376756668091
99.8952751159668,15,2,16,5.814638137817383,5.887313604354858
105.78192067146301,16,5,9,5.542849540710449,5.150381803512573
105.87012839317322,16,4,16,5.658232927322388,5.238589525222778
105.96059727668762,16,6,16,5.7030556201934814,5.329058408737183
106.08020424842834,16,7,2,5.641059398651123,5.448665380477905
106.15575909614563,16,8,16,5.618841886520386,5.52422022819519
106.26400113105774,16,9,15,5.731974363327026,5.6324622631073
106.34577941894531,16,10,2,5.669708728790283,5.714240550994873
106.4492700099945,16,1,16,5.6182825565338135,5.817731142044067
106.55860185623169,16,2,12,5.804055213928223,5.92706298828125
106.6443510055542,16,3,16,5.852551698684692,6.01281213760376
112.62452864646912,17,2,10,5.535499334335327,5.119734764099121
112.74503016471863,17,5,14,5.576652526855469,5.240236282348633
112.82660484313965,17,6,10,5.736993789672852,5.321810960769653
112.911381483078,17,7,11,5.524092197418213,5.406587600708008
112.98285388946533,17,8,16,5.635897397994995,5.478060007095337
113.08072066307068,17,9,10,5.739270210266113,5.575926780700684
113.16946721076965,17,10,9,5.572864294052124,5.664673328399658
113.27048969268799,17,1,16,5.621832370758057,5.765695810317993
113.35099196434021,17,3,16,5.645241975784302,5.846198081970215
113.42583131790161,17,4,15,5.714821815490723,5.921037435531616
119.35077023506165,18,5,14,5.556152820587158,5.163194179534912
119.42860722541809,18,6,16,5.637507677078247,5.241031169891357
119.51791858673096,18,7,16,5.631716012954712,5.330342531204224
119.58875799179077,18,8,16,5.620500326156616,5.401181936264038
119.68500423431396,18,9,2,5.696559906005859,5.4974281787872314
119.76407861709595,18,10,16,5.6507697105407715,5.576502561569214
119.86198306083679,18,1,2,5.674361705780029,5.674407005310059
119.952969789505,18,2,14,5.703734874725342,5.7653937339782715
120.03420543670654,18,3,16,5.639011383056641,5.84662938117981
120.11249279975891,18,4,16,5.644730567932129,5.924916744232178
125.9736840724945,19,9,13,5.507434844970703,5.101024150848389
126.09701108932495,19,5,14,5.569208860397339,5.224351167678833
126.17892098426819,19,7,16,5.617871284484863,5.30626106262207
126.25169730186462,19,8,16,5.647982597351074,5.379037380218506
126.33871269226074,19,10,2,5.660137891769409,5.466052770614624
126.43936276435852,19,1,16,5.607325315475464,5.566702842712402
126.53195095062256,19,2,10,5.767765760421753,5.65929102897644
126.6146342754364,19,3,2,5.666265964508057,5.741974353790283
126.69100022315979,19,4,16,5.659013986587524,5.818340301513672
126.76309728622437,19,6,11,5.803545236587524,5.890437364578247
132.59362173080444,20,7,14,5.5063862800598145,5.077322959899902
132.7029628753662,20,9,15,5.567842960357666,5.18666410446167
132.7837495803833,20,10,13,5.6187615394592285,5.26745080947876
132.88819909095764,20,1,16,5.618683576583862,5.371900320053101
132.98103189468384,20,2,9,5.790233135223389,5.464733123779297
133.0605194568634,20,3,3,5.750075817108154,5.544220685958862
133.14122223854065,20,4,15,5.62756872177124,5.624923467636108
133.27361702919006,20,5,9,5.603579521179199,5.7573182582855225
133.34917187690735,20,6,10,5.648515224456787,5.832873106002808
133.42265462875366,20,8,16,5.645085334777832,5.906355857849121
139.33174967765808,21,6,10,5.559221267700195,5.138513565063477
139.45289492607117,21,9,15,5.582676649093628,5.2596588134765625
139.53969168663025,21,10,11,5.705058336257935,5.3464555740356445
139.6507284641266,21,1,16,5.751641750335693,5.457492351531982
139.75101685523987,21,2,11,5.680587291717529,5.557780742645264
139.8342685699463,21,3,16,5.649835586547852,5.641032457351685
139.9123818874359,21,4,16,5.637588024139404,5.719145774841309
140.06083965301514,21,5,2,5.749037027359009,5.867603540420532
140.14727449417114,21,7,11,5.624948501586914,5.954038381576538
140.23227620124817,21,8,14,5.566460132598877,6.0390400886535645
146.10804390907288,22,4,10,5.518905878067017,5.114449501037598
146.2143132686615,22,9,15,5.566948175430298,5.220718860626221
146.3135380744934,22,10,9,5.684151649475098,5.31994366645813
146.4327838420868,22,1,10,5.631819725036621,5.439189434051514
146.52766823768616,22,2,10,5.580963850021362,5.534073829650879
146.61293268203735,22,3,9,5.6294639110565186,5.619338274002075
146.7627191543579,22,5,14,5.569872617721558,5.769124746322632
146.8404815196991,22,6,11,5.807725191116333,5.846887111663818
146.94391298294067,22,7,16,5.634085655212402,5.9503185749053955
147.01813530921936,22,8,16,5.6484949588775635,6.024540901184082
152.95538115501404,23,9,15,5.559091806411743,5.150079965591431
153.03843307495117,23,3,15,5.645190715789795,5.2331318855285645
153.11771178245544,23,6,15,5.5656092166900635,5.312410593032837
153.21571946144104,23,7,16,5.659196138381958,5.410418272018433
153.28984308242798,23,8,16,5.627904415130615,5.484541893005371
153.3769941329956,23,10,13,5.710646390914917,5.571692943572998
153.48875093460083,23,1,11,5.680683851242065,5.683449745178223
153.5863847732544,23,2,15,5.801757574081421,5.781083583831787
153.66708087921143,23,4,15,5.82568883895874,5.861779689788818
153.80000376701355,23,5,14,5.851764917373657,5.994702577590942
159.68810176849365,24,9,15,5.53725004196167,5.122310400009155
159.76461124420166,24,4,16,5.622010707855225,5.198819875717163
159.8372495174408,24,8,16,5.6258604526519775,5.271458148956299
159.9254927635193,24,10,14,5.63947057723999,5.35970139503479
160.02818202972412,24,1,15,5.728557109832764,5.462390661239624
160.11736822128296,24,2,3,5.648862361907959,5.551576852798462
160.19675493240356,24,3,15,5.785100698471069,5.630963563919067
160.31497883796692,24,5,2,5.758884429931641,5.749187469482422
160.38981580734253,24,6,10,5.712073802947998,5.824024438858032
160.47824001312256,24,7,11,5.76415228843689,5.9124486446380615
166.33413982391357,25,3,15,5.5222556591033936,5.077511310577393
166.43902897834778,25,9,15,5.59576678276062,5.182400465011597
166.512850522995,25,8,16,5.637792348861694,5.2562220096588135
166.59425806999207,25,10,16,5.658496379852295,5.337629556655884
166.69595742225647,25,1,16,5.620124340057373,5.439328908920288
166.78530097007751,25,2,15,5.729783535003662,5.528672456741333
166.87158107757568,25,4,16,5.694103956222534,5.614952564239502
166.99624848365784,25,5,13,5.837781190872192,5.739619970321655
167.0741639137268,25,6,16,5.615992784500122,5.817535400390625
167.15857791900635,25,7,16,5.655699968338013,5.901949405670166
173.0352065563202,26,8,10,5.553442716598511,5.113637447357178
173.13075160980225,26,9,14,5.590948581695557,5.209182500839233
173.20779848098755,26,10,16,5.663027048110962,5.286229372024536
173.31375789642334,26,1,10,5.6840293407440186,5.392188787460327
173.40331268310547,26,2,3,5.705567836761475,5.481743574142456
173.48299741744995,26,3,16,5.617004871368408,5.5614283084869385
173.5613408088684,26,4,16,5.673569440841675,5.6397716999053955
173.6834855079651,26,5,2,5.597743511199951,5.761916399002075
173.7576403617859,26,6,16,5.679737329483032,5.836071252822876
173.84150743484497,26,7,16,5.846860408782959,5.919938325881958
179.70626425743103,27,8,15,5.514368534088135,5.103683710098267
179.80698919296265,27,9,11,5.551487445831299,5.204408645629883
179.88753008842468,27,10,14,5.518573522567749,5.284949541091919
179.99261331558228,27,1,10,5.765400171279907,5.390032768249512
180.08409070968628,27,2,16,5.68639874458313,5.481510162353516
180.1643545627594,27,3,16,5.630799770355225,5.561774015426636
180.24171376228333,27,4,15,5.529413938522339,5.6391332149505615
180.3672912120819,27,5,3,5.618598937988281,5.7647106647491455
180.4428482055664,27,6,16,5.672426223754883,5.840267658233643
180.52806949615479,27,7,16,5.713773488998413,5.9254889488220215
186.47399139404297,28,7,16,5.612078428268433,5.181711912155151
186.55415868759155,28,10,16,5.662382364273071,5.261879205703735
186.65739178657532,28,1,9,5.625600814819336,5.3651123046875
186.75318670272827,28,2,16,5.644032716751099,5.460907220840454
186.83152747154236,28,3,16,5.678151607513428,5.539247989654541
186.91285943984985,28,4,16,5.681544542312622,5.620579957962036
187.04469919204712,28,5,14,5.612711668014526,5.752419710159302
187.12406849861145,28,6,16,5.720602989196777,5.831789016723633
187.20159769058228,28,8,15,5.7346649169921875,5.909318208694458
187.33770418167114,28,9,10,5.825359582901001,6.045424699783325
193.25114345550537,29,9,15,5.556957960128784,5.15108060836792
193.33114981651306,29,10,16,5.6235833168029785,5.23108696937561
193.43061351776123,29,1,12,5.6192498207092285,5.330550670623779
193.52225399017334,29,2,16,5.72938871383667,5.422191143035889
193.60303115844727,29,3,16,5.62085485458374,5.5029683113098145
193.68161940574646,29,4,16,5.669565677642822,5.581556558609009
193.80261611938477,29,5,14,5.5962629318237305,5.7025532722473145
193.8821783065796,29,6,14,5.621281623840332,5.782115459442139
193.9726345539093,29,7,16,5.647258758544922,5.872571706771851
194.04841804504395,29,8,16,5.72127890586853,5.948355197906494
200.00613927841187,30,2,16,5.5933592319488525,5.165463209152222
200.08638215065002,30,10,16,5.630926847457886,5.245706081390381
200.1865313053131,30,1,16,5.65821099281311,5.345855236053467
200.2668685913086,30,3,16,5.635536193847656,5.42619252204895
200.351256608963,30,4,2,5.656980991363525,5.510580539703369
200.4798243045807,30,5,9,5.852307319641113,5.639148235321045
200.55617666244507,30,6,10,5.608194589614868,5.715500593185425
200.64040756225586,30,7,16,5.6266069412231445,5.799731492996216
200.71094584465027,30,8,3,5.807953357696533,5.870269775390625
200.8186390399933,30,9,2,5.689342260360718,5.977962970733643
206.8004114627838,31,9,15,5.58940315246582,5.204476594924927
206.8916358947754,31,10,16,5.624142408370972,5.295701026916504
207.00115513801575,31,2,9,5.757652759552002,5.40522027015686
207.08529949188232,31,3,11,5.702276706695557,5.4893646240234375
207.1677520275116,31,4,15,5.750489950180054,5.57181715965271
207.29689025878906,31,5,2,5.77010703086853,5.700955390930176
207.37626361846924,31,6,16,5.603954076766968,5.780328750610352
207.48346209526062,31,7,16,5.628165006637573,5.887527227401733
207.5796525478363,31,8,16,5.635519504547119,5.983717679977417
207.68398070335388,31,1,16,5.852066278457642,6.088045835494995
213.53832745552063,32,3,9,5.537960767745972,5.096656322479248
213.6391339302063,32,9,15,5.5394933223724365,5.197462797164917
213.7194323539734,32,10,16,5.612331867218018,5.277761220932007
213.84283828735352,32,1,16,5.619563102722168,5.401167154312134
213.94900846481323,32,2,10,5.752317667007446,5.507337331771851
214.0308632850647,32,4,16,5.823180675506592,5.589192152023315
214.1721043586731,32,5,14,5.644080400466919,5.730433225631714
214.26942467689514,32,6,16,5.631521940231323,5.82775354385376
214.3624346256256,32,7,16,5.629791975021362,5.9207634925842285
214.43644762039185,32,8,11,5.805070877075195,5.994776487350464
220.32026314735413,33,10,11,5.535292625427246,5.116793155670166
220.42802047729492,33,9,15,5.585088491439819,5.224550485610962
220.52435111999512,33,2,2,5.651923418045044,5.320881128311157
220.61620378494263,33,3,16,5.678879499435425,5.412733793258667
220.69843077659607,33,4,16,5.756090402603149,5.494960784912109
220.82430362701416,33,5,14,5.5907816886901855,5.6208336353302
220.90627884864807,33,6,16,5.587738513946533,5.702808856964111
220.99599242210388,33,7,10,5.615925550460815,5.792522430419922
221.0703067779541,33,8,16,5.629690170288086,5.866836786270142
221.1732518672943,33,1,10,5.80041241645813,5.969781875610352
227.0281901359558,34,9,13,5.508090496063232,5.099639654159546
227.11634516716003,34,4,10,5.605721712112427,5.1877946853637695
227.19594073295593,34,6,15,5.601581573486328,5.267390251159668
227.28349781036377,34,7,15,5.752090930938721,5.354947328567505
227.35855555534363,34,8,16,5.655858039855957,5.430005073547363
227.43888568878174,34,10,15,5.781167507171631,5.510335206985474
227.56879353523254,34,1,10,5.536810398101807,5.640243053436279
227.66621923446655,34,2,10,5.617644786834717,5.737668752670288
227.7489161491394,34,3,11,5.793814420700073,5.82036566734314
227.87395977973938,34,5,9,5.733811855316162,5.945409297943115
233.72999930381775,35,8,10,5.544287919998169,5.105324745178223
233.82905292510986,35,1,16,5.594645261764526,5.204378366470337
233.92365407943726,35,2,16,5.706899642944336,5.2989795207977295
234.00482416152954,35,3,16,5.612982511520386,5.380149602890015
234.08457446098328,35,4,16,5.712601184844971,5.45989990234375
234.20799851417542,35,5,12,5.562084197998047,5.583323955535889
234.2809178829193,35,6,3,5.769957542419434,5.656243324279785
234.36441493034363,35,7,16,5.618646621704102,5.739740371704102
234.4617621898651,35,9,16,5.83709454536438,5.837087631225586
234.54259705543518,35,10,16,5.632361888885498,5.917922496795654
240.42621088027954,36,7,15,5.540704250335693,5.10273003578186
240.5334620475769,36,1,16,5.619271993637085,5.209981203079224
240.61387014389038,36,3,2,5.665547609329224,5.2903892993927
240.69177770614624,36,4,15,5.62079119682312,5.36829686164856
240.8150761127472,36,5,14,5.762389421463013,5.491595268249512
240.88857221603394,36,6,8,5.588598012924194,5.565091371536255
240.95868062973022,36,8,10,5.549445867538452,5.635199785232544
241.0556411743164,36,9,9,5.626492500305176,5.732160329818726
241.13880276679993,36,10,16,5.734825611114502,5.815321922302246
241.2285189628601,36,2,15,5.86536169052124,5.905038118362427
247.06787776947021,37,4,15,5.503349304199219,5.073042154312134
247.15749716758728,37,3,10,5.51926589012146,5.162661552429199
247.281188249588,37,5,14,5.622818470001221,5.286352634429932
247.35538578033447,37,6,16,5.583491086959839,5.360550165176392
247.44066977500916,37,7,16,5.625723123550415,5.445834159851074
247.51221990585327,37,8,16,5.626691102981567,5.51738429069519
247.61014890670776,37,9,10,5.661810398101807,5.615313291549683
247.70120334625244,37,10,16,5.68681001663208,5.70636773109436
247.80276942253113,37,1,11,5.73609185218811,5.807933807373047
247.8914279937744,37,2,16,5.684420347213745,5.896592378616333
253.7481985092163,38,6,11,5.552113056182861,5.114089488983154
253.84761500358582,38,9,15,5.583491563796997,5.213505983352661
253.95486903190613,38,1,16,5.600990056991577,5.320760011672974
254.0582983493805,38,2,16,5.685027837753296,5.424189329147339
254.15309643745422,38,3,16,5.664330244064331,5.518987417221069
254.23351883888245,38,4,16,5.696373224258423,5.599409818649292
254.3676164150238,38,5,14,5.7698845863342285,5.733507394790649
254.4586546421051,38,7,16,5.753282308578491,5.824545621871948
254.54314398765564,38,8,16,5.615623712539673,5.909034967422485
254.63264727592468,38,10,16,5.755206108093262,5.998538255691528
260.5561788082123,39,1,15,5.57050085067749,5.152910232543945
260.6532735824585,39,3,16,5.649656534194946,5.250005006790161
260.72900438308716,39,4,16,5.656003952026367,5.325735807418823
260.88141918182373,39,5,7,5.699040174484253,5.4781506061553955
260.9550607204437,39,6,16,5.63459587097168,5.551792144775391
261.03840136528015,39,7,15,5.69445276260376,5.635132789611816
261.11090564727783,39,8,14,5.570895195007324,5.707637071609497
261.20861864089966,39,9,15,5.6165931224823,5.805350065231323
261.29093742370605,39,10,16,5.651394844055176,5.88766884803772
261.394193649292,39,2,2,5.676977157592773,5.990925073623657
267.2406885623932,40,4,2,5.534634113311768,5.0955810546875
267.32923555374146,40,10,16,5.610535621643066,5.184128046035767
267.402423620224,40,6,16,5.619688272476196,5.2573161125183105
267.4757161140442,40,8,16,5.62761926651001,5.330608606338501
267.57244086265564,40,9,15,5.699550151824951,5.427333354949951
267.675794839859,40,1,2,5.655137300491333,5.53068733215332
267.7620232105255,40,2,16,5.842690944671631,5.616915702819824
267.8467457294464,40,3,15,5.792938232421875,5.701638221740723
267.9696457386017,40,5,13,5.821547746658325,5.824538230895996
268.0523478984833,40,7,5,5.843801498413086,5.907240390777588
273.9644067287445,41,6,16,5.599519968032837,5.160003662109375
274.0644226074219,41,1,2,5.658309459686279,5.260019540786743
274.15406584739685,41,2,15,5.760502099990845,5.349662780761719
274.2354555130005,41,3,10,5.758826017379761,5.4310524463653564
274.3097913265228,41,4,15,5.72356390953064,5.505388259887695
274.4368145465851,41,5,9,5.72520899772644,5.632411479949951
274.52816343307495,41,7,15,5.710581541061401,5.723760366439819
274.5997474193573,41,8,16,5.671030282974243,5.795344352722168
274.69930386543274,41,9,2,5.69507622718811,5.894900798797607
274.7799987792969,41,10,16,5.756632566452026,5.975595712661743
280.624418258667,42,6,2,5.5511085987091064,5.107074022293091
280.7283058166504,42,1,16,5.604068040847778,5.210961580276489
280.806471824646,42,4,16,5.643966436386108,5.289127588272095
280.88933300971985,42,7,16,5.626882791519165,5.371988773345947
280.9614329338074,42,8,16,5.656991243362427,5.444088697433472
281.0612680912018,42,9,15,5.580956935882568,5.543923854827881
281.14202880859375,42,10,16,5.630335569381714,5.624684572219849
281.2362427711487,42,2,16,5.826472282409668,5.71889853477478
281.31893825531006,42,3,15,5.793166875839233,5.801594018936157
281.44287967681885,42,5,10,5.848677158355713,5.925535440444946
287.31414914131165,43,9,9,5.505059003829956,5.105811595916748
287.4255795478821,43,1,11,5.580551862716675,5.217242002487183
287.5079507827759,43,3,10,5.652177095413208,5.2996132373809814
287.6338105201721,43,5,9,5.5554118156433105,5.425472974777222
287.72118067741394,43,6,9,5.645857095718384,5.512843132019043
287.80475521087646,43,7,16,5.630035161972046,5.596417665481567
287.8776435852051,43,8,16,5.844760894775391,5.669306039810181
287.97370505332947,43,10,14,5.6995086669921875,5.76536750793457
288.0655860900879,43,2,10,5.799348592758179,5.857248544692993
288.1436309814453,43,4,16,5.838375568389893,5.935293436050415
293.9857716560364,44,4,14,5.527368545532227,5.089929819107056
294.0614604949951,44,6,16,5.590209007263184,5.165618658065796
294.14348244667053,44,7,16,5.658066511154175,5.247640609741211
294.24331974983215,44,9,15,5.540263652801514,5.347477912902832
294.3395709991455,44,10,2,5.658430337905884,5.4437291622161865
294.4442992210388,44,1,16,5.64802098274231,5.548457384109497
294.549254655838,44,2,3,5.71343469619751,5.653412818908691
294.63338351249695,44,3,16,5.644639253616333,5.737541675567627
294.7557473182678,44,5,14,5.627080917358398,5.859905481338501
294.8290870189667,44,8,16,5.8065550327301025,5.9332451820373535
300.6876308917999,45,4,14,5.5571699142456055,5.120429277420044
300.7904534339905,45,9,15,5.587197303771973,5.223251819610596
300.89087748527527,45,1,16,5.603182077407837,5.323675870895386
300.98377799987793,45,2,16,5.704753160476685,5.416576385498047
301.06443905830383,45,3,2,5.659536123275757,5.49723744392395
301.18512439727783,45,5,9,5.741488695144653,5.617922782897949
301.2588081359863,45,6,16,5.6801347732543945,5.691606521606445
301.3418653011322,45,7,14,5.5657641887664795,5.774663686752319
301.4143967628479,45,8,14,5.918970584869385,5.847195148468018
301.50093173980713,45,10,11,5.787138223648071,5.933730125427246
307.3608317375183,46,4,15,5.513915061950684,5.083261966705322
307.4541983604431,46,2,15,5.579020261764526,5.176628589630127
307.53352546691895,46,3,16,5.669068813323975,5.255955696105957
307.6559000015259,46,5,2,5.751978158950806,5.378330230712891
307.7327437400818,46,6,16,5.604351758956909,5.455173969268799
307.8053708076477,46,8,16,5.645877838134766,5.527801036834717
307.9086811542511,46,9,15,5.637262582778931,5.63111138343811
307.99371123313904,46,10,15,5.585783004760742,5.71614146232605
308.1089253425598,46,1,16,5.610034704208374,5.831355571746826
308.1935200691223,46,7,16,6.082438945770264,5.915950298309326
314.11407232284546,47,5,14,5.5263378620147705,5.138146162033081
314.1913034915924,47,8,16,5.637821674346924,5.215377330780029
