time,step,loss,learning_rate,accuracy
3.1633951663970947,1,6.940261,0.1,0.0
3.562192916870117,2,6.8783984,0.1,0.0
3.9632034301757812,3,6.914972,0.1,0.0
4.359590768814087,4,6.900898,0.1,0.0078125
4.752584218978882,5,6.9068394,0.1,0.0
5.138835430145264,6,6.898646,0.1,0.0078125
5.5387492179870605,7,6.8641386,0.1,0.0
5.927135229110718,8,6.895665,0.1,0.0
6.322290658950806,9,6.9066095,0.1,0.0
6.703868389129639,10,6.8627048,0.1,0.0
7.09831690788269,11,6.882965,0.1,0.0
7.482879638671875,12,6.9096713,0.1,0.0
7.874147891998291,13,6.911233,0.1,0.0
8.267263650894165,14,6.8671923,0.1,0.0
8.653961658477783,15,6.8839664,0.1,0.0
9.051830053329468,16,6.8839283,0.1,0.0
9.440824031829834,17,6.902192,0.1,0.0
9.828996419906616,18,6.868595,0.1,0.0
10.213659048080444,19,6.893894,0.1,0.0
10.611527681350708,20,6.9068217,0.1,0.0
11.001224756240845,21,6.8809605,0.1,0.0
11.382423400878906,22,6.90464,0.1,0.0078125
11.782901287078857,23,6.89182,0.1,0.0078125
12.17511510848999,24,6.9160285,0.1,0.0
12.569364070892334,25,6.867811,0.1,0.0
12.964425802230835,26,6.9119463,0.1,0.0078125
13.35359811782837,27,6.868123,0.1,0.0
13.744968891143799,28,6.8671656,0.1,0.0
14.131436586380005,29,6.877762,0.1,0.0
14.521109342575073,30,6.8459783,0.1,0.0
14.905553579330444,31,6.8574605,0.1,0.0
15.292124271392822,32,6.9044685,0.1,0.0078125
15.69917917251587,33,6.8656178,0.1,0.0
16.08799147605896,34,6.8576736,0.1,0.0
16.47883892059326,35,6.8881607,0.1,0.0
16.862449645996094,36,6.870429,0.1,0.0
17.25138807296753,37,6.882812,0.1,0.0
17.633351802825928,38,6.871812,0.1,0.0
18.01084065437317,39,6.907643,0.1,0.0
18.40724754333496,40,6.8599014,0.1,0.0078125
18.794251918792725,41,6.8276167,0.1,0.0
19.182056427001953,42,6.9075184,0.1,0.0078125
19.56580400466919,43,6.870305,0.1,0.0
19.954755544662476,44,6.892748,0.1,0.0
20.340303659439087,45,6.8861165,0.1,0.0
20.730027675628662,46,6.838995,0.1,0.0
21.123000383377075,47,6.877393,0.1,0.0
21.504019498825073,48,6.9033256,0.1,0.0
21.889806509017944,49,6.851124,0.1,0.0
22.269824981689453,50,6.8250847,0.1,0.0
22.655609130859375,51,6.8579135,0.1,0.0
23.047115325927734,52,6.847496,0.1,0.0
23.44339156150818,53,6.90087,0.1,0.0
23.836471557617188,54,6.8964157,0.1,0.0
24.2251455783844,55,6.8338237,0.1,0.0
24.616955041885376,56,6.8419466,0.1,0.0
25.009066104888916,57,6.7938848,0.1,0.0
25.396409511566162,58,6.898883,0.1,0.0
25.781766414642334,59,6.891795,0.1,0.0
26.181317567825317,60,6.9098577,0.1,0.0
26.567075490951538,61,6.887618,0.1,0.0
26.96124839782715,62,6.8270254,0.1,0.0
27.33915877342224,63,6.846362,0.1,0.0078125
27.71294593811035,64,6.849166,0.1,0.0
28.105011701583862,65,6.9004784,0.1,0.0
28.487586736679077,66,6.8776646,0.1,0.0
28.876737356185913,67,6.90415,0.1,0.0
29.273570775985718,68,6.81701,0.1,0.0
29.660744667053223,69,6.8704166,0.1,0.0
30.05044436454773,70,6.8544817,0.1,0.0078125
30.439205646514893,71,6.8904514,0.1,0.0
30.838716983795166,72,6.8661966,0.1,0.0078125
31.22933793067932,73,6.8704233,0.1,0.0
31.616991758346558,74,6.8241796,0.1,0.015625
32.01744604110718,75,6.8556585,0.1,0.0
32.40139102935791,76,6.803918,0.1,0.0
32.78770089149475,77,6.7799406,0.1,0.0
33.17724370956421,78,6.84588,0.1,0.0
33.55885171890259,79,6.872869,0.1,0.0
33.94769787788391,80,6.8391643,0.1,0.0
34.32834553718567,81,6.8723145,0.1,0.0
34.72933769226074,82,6.8013153,0.1,0.0
35.13024163246155,83,6.8600388,0.1,0.0078125
35.50415635108948,84,6.784045,0.1,0.0
35.89633774757385,85,6.8751974,0.1,0.0
36.28534746170044,86,6.7992926,0.1,0.0
36.67677879333496,87,6.8729334,0.1,0.0078125
37.06624245643616,88,6.8112144,0.1,0.0
37.449060678482056,89,6.8107185,0.1,0.0
37.84065794944763,90,6.8928413,0.1,0.0
38.231454610824585,91,6.874897,0.1,0.0
38.62358069419861,92,6.819248,0.1,0.0078125
39.01707887649536,93,6.8266187,0.1,0.0078125
39.41018462181091,94,6.871038,0.1,0.015625
39.79464387893677,95,6.7551346,0.1,0.0
40.18618178367615,96,6.8353405,0.1,0.0
40.57891845703125,97,6.839234,0.1,0.0
40.96522068977356,98,6.877448,0.1,0.0
41.34494376182556,99,6.8857093,0.1,0.0
41.73243522644043,100,6.8206944,0.1,0.0078125
42.11807727813721,101,6.8485174,0.1,0.0
42.494134187698364,102,6.795422,0.1,0.0
42.88494062423706,103,6.8448296,0.1,0.0
43.267136096954346,104,6.798977,0.1,0.0
43.65595030784607,105,6.7872677,0.1,0.0078125
44.05049777030945,106,6.8593493,0.1,0.0078125
44.441004514694214,107,6.8321915,0.1,0.0
44.831932067871094,108,6.7091556,0.1,0.0
45.21883487701416,109,6.7876873,0.1,0.0
45.60859441757202,110,6.8133965,0.1,0.0
45.99638295173645,111,6.8609285,0.1,0.0078125
46.385518312454224,112,6.7927427,0.1,0.0078125
46.77227830886841,113,6.7859793,0.1,0.0
47.162309885025024,114,6.7782288,0.1,0.0078125
47.54316711425781,115,6.797901,0.1,0.0
47.93219327926636,116,6.822377,0.1,0.0078125
48.31201910972595,117,6.772088,0.1,0.0
48.69786810874939,118,6.8522224,0.1,0.0078125
49.09000062942505,119,6.776281,0.1,0.0
49.48138976097107,120,6.807333,0.1,0.0078125
49.86137580871582,121,6.813544,0.1,0.0
50.25721073150635,122,6.7726,0.1,0.0
50.64472413063049,123,6.8046255,0.1,0.0
51.03120446205139,124,6.790878,0.1,0.0
51.41668438911438,125,6.8485603,0.1,0.0
51.80079889297485,126,6.688782,0.1,0.0
52.20359683036804,127,6.772269,0.1,0.0078125
52.58753418922424,128,6.736127,0.1,0.0
52.98157572746277,129,6.7707553,0.1,0.0
53.36952996253967,130,6.8426723,0.1,0.0078125
53.762022972106934,131,6.8302417,0.1,0.0
54.14102005958557,132,6.816779,0.1,0.0078125
54.53417086601257,133,6.8145237,0.1,0.0
54.91755819320679,134,6.7714252,0.1,0.0078125
55.310792446136475,135,6.7637625,0.1,0.0
55.701719999313354,136,6.814676,0.1,0.0078125
56.091562271118164,137,6.778176,0.1,0.0
56.47711753845215,138,6.873499,0.1,0.0
56.85799288749695,139,6.9070463,0.1,0.0078125
57.253154039382935,140,6.8340387,0.1,0.0078125
57.636348247528076,141,6.7723656,0.1,0.0
58.026816606521606,142,6.747609,0.1,0.0
58.41232132911682,143,6.701046,0.1,0.0
58.8126437664032,144,6.771304,0.1,0.0078125
59.18920159339905,145,6.736478,0.1,0.0
59.584927797317505,146,6.714034,0.1,0.0078125
59.97357177734375,147,6.8201203,0.1,0.0
60.355939626693726,148,6.7681713,0.1,0.0
60.73922085762024,149,6.7568846,0.1,0.0
61.12099742889404,150,6.7596574,0.1,0.0
61.52543830871582,151,6.763085,0.1,0.0
61.91088271141052,152,6.8366365,0.1,0.0
62.289998054504395,153,6.749904,0.1,0.0078125
62.68057370185852,154,6.7324963,0.1,0.0
63.060611724853516,155,6.7725677,0.1,0.0
63.44361162185669,156,6.7518606,0.1,0.0
63.831477880477905,157,6.791939,0.1,0.015625
64.20943236351013,158,6.8066454,0.1,0.0078125
64.60468864440918,159,6.6901083,0.1,0.0
64.99367308616638,160,6.6726027,0.1,0.0078125
65.39517974853516,161,6.758441,0.1,0.0
65.78905153274536,162,6.8091626,0.1,0.0078125
66.18504619598389,163,6.7422304,0.1,0.0078125
66.56205129623413,164,6.7649884,0.1,0.0
66.94899487495422,165,6.7663784,0.1,0.0
67.33444213867188,166,6.7517276,0.1,0.0
67.7271876335144,167,6.6814184,0.1,0.015625
68.10982894897461,168,6.787697,0.1,0.0
68.4935884475708,169,6.708742,0.1,0.0078125
68.88631272315979,170,6.657732,0.1,0.0
69.28275275230408,171,6.7913,0.1,0.0078125
69.66780209541321,172,6.7419763,0.1,0.0
70.06296277046204,173,6.7637944,0.1,0.0078125
70.45112347602844,174,6.776494,0.1,0.0
70.83108067512512,175,6.760334,0.1,0.0
71.22494769096375,176,6.8246174,0.1,0.0
71.61881566047668,177,6.723302,0.1,0.0
72.00390791893005,178,6.7376227,0.1,0.0
